estado,municipio,bioma,ano,mês,dia
GOIÁS,MATRINCHÃ,Cerrado,2016,04,04
GOIÁS,CAÇU,Cerrado,2016,04,04
MINAS GERAIS,ÁGUAS VERMELHAS,Mata Atlântica,2016,03,30
BAHIA,CANAVIEIRAS,Mata Atlântica,2016,03,30
BAHIA,RIBEIRÃO DO LARGO,Mata Atlântica,2016,03,30
BAHIA,BELMONTE,Mata Atlântica,2016,03,30
BAHIA,CONCEIÇÃO DO JACUÍPE,Mata Atlântica,2016,03,30
BAHIA,SÃO DESIDÉRIO,Cerrado,2016,03,30
MINAS GERAIS,JAÍBA,Cerrado,2016,03,30
BAHIA,BOA NOVA,Mata Atlântica,2016,03,30
BAHIA,SERROLÂNDIA,Caatinga,2016,03,30
BAHIA,ITAPICURU,Caatinga,2016,03,30
BAHIA,RIO REAL,Caatinga,2016,03,30
BAHIA,DÁRIO MEIRA,Mata Atlântica,2016,03,30
RIO GRANDE DO SUL,SANTO ANTÔNIO DAS MISSÕES,Pampa,2016,03,30
MATO GROSSO DO SUL,RIO BRILHANTE,Mata Atlântica,2016,03,30
MINAS GERAIS,ITAÚNA,Mata Atlântica,2016,03,30
ESPÍRITO SANTO,JAGUARÉ,Mata Atlântica,2016,03,30
ESPÍRITO SANTO,MARECHAL FLORIANO,Mata Atlântica,2016,03,30
MATO GROSSO,NOVA MUTUM,Cerrado,2016,04,05
MATO GROSSO,BRASNORTE,Amazônia,2016,04,05
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2016,04,05
MATO GROSSO,SANTA RITA DO TRIVELATO,Cerrado,2016,04,04
MATO GROSSO,IPIRANGA DO NORTE,Amazônia,2016,04,04
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2016,04,04
TOCANTINS,PORTO NACIONAL,Cerrado,2016,04,04
MATO GROSSO,SORRISO,Cerrado,2016,04,04
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2016,04,04
MATO GROSSO,GAÚCHA DO NORTE,Cerrado,2016,04,04
MATO GROSSO,NOVA MUTUM,Cerrado,2016,04,04
MATO GROSSO,PARANATINGA,Amazônia,2016,04,04
MARANHÃO,CAROLINA,Cerrado,2016,04,04
TOCANTINS,CASEARA,Cerrado,2016,04,04
GOIÁS,CUMARI,Cerrado,2016,04,04
SANTA CATARINA,BIGUAÇU,Mata Atlântica,2016,04,06
SÃO PAULO,JARDINÓPOLIS,Cerrado,2016,04,06
RIO DE JANEIRO,MACAÉ,Mata Atlântica,2016,04,06
BAHIA,PORTO SEGURO,Mata Atlântica,2016,04,06
SÃO PAULO,CASA BRANCA,Cerrado,2016,04,04
SÃO PAULO,LIMEIRA,Cerrado,2016,04,04
MARANHÃO,GRAJAÚ,Cerrado,2016,04,06
MARANHÃO,BALSAS,Cerrado,2016,04,06
MARANHÃO,LORETO,Cerrado,2016,04,06
MARANHÃO,SANTA INÊS,Amazônia,2016,04,06
RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,2016,04,06
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Cerrado,2016,04,06
TOCANTINS,PEIXE,Cerrado,2016,04,06
TOCANTINS,RIO SONO,Cerrado,2016,04,06
MINAS GERAIS,SÃO ROMÃO,Cerrado,2016,04,06
GOIÁS,SÃO JOÃO D'ALIANÇA,Cerrado,2016,04,06
GOIÁS,NIQUELÂNDIA,Cerrado,2016,04,06
MINAS GERAIS,DIVISÓPOLIS,Mata Atlântica,2016,04,06
GOIÁS,SÍTIO D'ABADIA,Cerrado,2016,04,06
MINAS GERAIS,SERRANÓPOLIS DE MINAS,Cerrado,2016,04,06
MATO GROSSO,PRIMAVERA DO LESTE,Cerrado,2016,04,04
MATO GROSSO,ALTO GARÇAS,Cerrado,2016,04,04
MATO GROSSO,ALTO ARAGUAIA,Cerrado,2016,04,04
MATO GROSSO,ITIQUIRA,Cerrado,2016,04,04
MATO GROSSO,JUSCIMEIRA,Cerrado,2016,04,04
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2016,04,04
TOCANTINS,MATEIROS,Cerrado,2016,04,04
MATO GROSSO,SINOP,Amazônia,2016,04,04
SÃO PAULO,CASTILHO,Mata Atlântica,2016,04,05
SÃO PAULO,MIGUELÓPOLIS,Cerrado,2016,04,05
MATO GROSSO DO SUL,MIRANDA,Cerrado,2016,04,05
MATO GROSSO DO SUL,MARACAJU,Cerrado,2016,04,05
SANTA CATARINA,ITAIÓPOLIS,Mata Atlântica,2016,03,29
PARANÁ,VITORINO,Mata Atlântica,2016,03,29
PARANÁ,INÁCIO MARTINS,Mata Atlântica,2016,03,29
SANTA CATARINA,SANTA CECÍLIA,Mata Atlântica,2016,03,29
PARANÁ,BOA VENTURA DE SÃO ROQUE,Mata Atlântica,2016,03,29
PARANÁ,BITURUNA,Mata Atlântica,2016,03,29
SANTA CATARINA,BENEDITO NOVO,Mata Atlântica,2016,03,29
PARANÁ,CÂNDIDO DE ABREU,Mata Atlântica,2016,03,29
SANTA CATARINA,CORREIA PINTO,Mata Atlântica,2016,03,29
PARANÁ,SÃO JERÔNIMO DA SERRA,Mata Atlântica,2016,03,29
MATO GROSSO DO SUL,SIDROLÂNDIA,Cerrado,2016,03,29
GOIÁS,MATRINCHÃ,Cerrado,2016,03,29
ESPÍRITO SANTO,CONCEIÇÃO DA BARRA,Mata Atlântica,2016,03,29
BAHIA,SANTA BRÍGIDA,Caatinga,2016,03,29
MATO GROSSO DO SUL,JATEÍ,Mata Atlântica,2016,03,29
PARANÁ,SANTA ISABEL DO IVAÍ,Mata Atlântica,2016,03,29
SÃO PAULO,TEODORO SAMPAIO,Mata Atlântica,2016,03,29
MATO GROSSO DO SUL,SANTA RITA DO PARDO,Cerrado,2016,03,29
SÃO PAULO,TACIBA,Mata Atlântica,2016,03,29
MATO GROSSO DO SUL,MARACAJU,Cerrado,2016,03,29
PARANÁ,ALTO PARANÁ,Mata Atlântica,2016,03,29
MATO GROSSO DO SUL,ITAQUIRAÍ,Mata Atlântica,2016,03,29
MATO GROSSO DO SUL,JAPORÃ,Mata Atlântica,2016,03,29
RORAIMA,BOA VISTA,Amazônia,2016,04,05
RORAIMA,CANTÁ,Amazônia,2016,04,05
RORAIMA,MUCAJAÍ,Amazônia,2016,04,05
PERNAMBUCO,JATAÚBA,Caatinga,2016,04,05
SANTA CATARINA,RIO DAS ANTAS,Mata Atlântica,2016,04,05
PARANÁ,INÁCIO MARTINS,Mata Atlântica,2016,04,05
SANTA CATARINA,SANTA CECÍLIA,Mata Atlântica,2016,04,05
SANTA CATARINA,JAGUARUNA,Mata Atlântica,2016,04,05
PARANÁ,HONÓRIO SERPA,Mata Atlântica,2016,04,05
PARANÁ,CLEVELÂNDIA,Mata Atlântica,2016,04,05
TOCANTINS,MATEIROS,Cerrado,2016,04,06
MATO GROSSO,CÁCERES,Amazônia,2016,03,29
MATO GROSSO,PONTES E LACERDA,Amazônia,2016,03,29
MATO GROSSO,CUIABÁ,Cerrado,2016,03,29
PARANÁ,TERRA ROXA,Mata Atlântica,2016,03,29
PARANÁ,MARILENA,Mata Atlântica,2016,03,29
PARANÁ,TAMBOARA,Mata Atlântica,2016,03,29
SÃO PAULO,BARRINHA,Cerrado,2016,03,29
MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado,2016,03,29
MATO GROSSO DO SUL,PORTO MURTINHO,Cerrado,2016,03,29
GOIÁS,APORÉ,Cerrado,2016,03,29
MATO GROSSO DO SUL,ANASTÁCIO,Cerrado,2016,03,29
GOIÁS,SÃO MIGUEL DO ARAGUAIA,Cerrado,2016,03,29
GOIÁS,SANTA FÉ DE GOIÁS,Cerrado,2016,03,29
TOCANTINS,PIUM,Cerrado,2016,04,06
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2016,04,06
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2016,04,06
MATO GROSSO,BARRA DO BUGRES,Amazônia,2016,03,29
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Cerrado,2016,03,29
SANTA CATARINA,SÃO MARTINHO,Mata Atlântica,2016,03,29
RIO GRANDE DO SUL,PAVERAMA,Pampa,2016,03,29
SANTA CATARINA,TREZE DE MAIO,Mata Atlântica,2016,03,29
BAHIA,RIO REAL,Caatinga,2016,04,05
BAHIA,SÁTIRO DIAS,Caatinga,2016,04,05
PARAÍBA,ITABAIANA,Mata Atlântica,2016,04,05
PARANÁ,FERNANDES PINHEIRO,Mata Atlântica,2016,03,29
PARANÁ,TURVO,Mata Atlântica,2016,03,29
PARANÁ,CRUZ MACHADO,Mata Atlântica,2016,03,29
TOCANTINS,BREJINHO DE NAZARÉ,Cerrado,2016,04,06
MATO GROSSO DO SUL,SELVÍRIA,Cerrado,2016,04,06
BAHIA,MUCURI,Mata Atlântica,2016,04,06
MATO GROSSO,SORRISO,Cerrado,2016,04,05
MATO GROSSO,BRASNORTE,Cerrado,2016,04,05
MINAS GERAIS,NOVO CRUZEIRO,Mata Atlântica,2016,04,06
MINAS GERAIS,ATALÉIA,Mata Atlântica,2016,04,06
GOIÁS,ITARUMÃ,Cerrado,2016,04,06
MINAS GERAIS,CORAÇÃO DE JESUS,Cerrado,2016,04,06
ESPÍRITO SANTO,CONCEIÇÃO DA BARRA,Mata Atlântica,2016,04,06
MINAS GERAIS,ÁGUAS FORMOSAS,Mata Atlântica,2016,04,06
MINAS GERAIS,BRASILÂNDIA DE MINAS,Cerrado,2016,04,06
GOIÁS,CAÇU,Cerrado,2016,04,06
BAHIA,JEQUIÉ,Mata Atlântica,2016,04,06
MINAS GERAIS,NINHEIRA,Mata Atlântica,2016,04,06
MINAS GERAIS,ÁGUAS VERMELHAS,Mata Atlântica,2016,04,06
MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Caatinga,2016,04,06
PIAUÍ,MANOEL EMÍDIO,Cerrado,2016,04,06
MARANHÃO,AFONSO CUNHA,Cerrado,2016,04,06
MARANHÃO,PASSAGEM FRANCA,Cerrado,2016,04,06
MATO GROSSO,QUERÊNCIA,Amazônia,2016,04,05
MATO GROSSO,NOVA LACERDA,Amazônia,2016,04,05
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2016,04,05
MATO GROSSO,LUCAS DO RIO VERDE,Cerrado,2016,04,05
MATO GROSSO,TAPURAH,Amazônia,2016,04,05
MATO GROSSO,JUARA,Amazônia,2016,04,05
MATO GROSSO,FELIZ NATAL,Amazônia,2016,04,05
MATO GROSSO,SAPEZAL,Cerrado,2016,04,05
MATO GROSSO,NOVA MUTUM,Amazônia,2016,04,05
MATO GROSSO,SORRISO,Amazônia,2016,04,05
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2016,04,05
MATO GROSSO,JUÍNA,Cerrado,2016,04,05
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2016,04,05
MATO GROSSO,SANTA RITA DO TRIVELATO,Cerrado,2016,04,05
MATO GROSSO,SINOP,Amazônia,2016,04,05
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2016,04,05
MATO GROSSO,BRASNORTE,Amazônia,2016,04,08
MATO GROSSO,TABAPORÃ,Amazônia,2016,04,08
RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,2016,04,09
RORAIMA,MUCAJAÍ,Amazônia,2016,03,24
RORAIMA,CANTÁ,Amazônia,2016,03,24
TOCANTINS,CASEARA,Cerrado,2016,03,24
MATO GROSSO,PORTO DOS GAÚCHOS,Amazônia,2016,03,27
MATO GROSSO,NOVA MARINGÁ,Amazônia,2016,03,27
MATO GROSSO,TAPURAH,Amazônia,2016,03,27
MATO GROSSO,ITANHANGÁ,Amazônia,2016,03,27
MATO GROSSO,NOVA MUTUM,Cerrado,2016,03,27
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2016,03,27
RORAIMA,MUCAJAÍ,Amazônia,2016,03,27
RORAIMA,CANTÁ,Amazônia,2016,03,27
RORAIMA,ALTO ALEGRE,Amazônia,2016,03,27
RORAIMA,CARACARAÍ,Amazônia,2016,03,27
PARANÁ,NOVA ALIANÇA DO IVAÍ,Mata Atlântica,2016,03,27
MATO GROSSO DO SUL,CORONEL SAPUCAIA,Mata Atlântica,2016,03,27
PARANÁ,MIRADOR,Mata Atlântica,2016,03,27
RORAIMA,CARACARAÍ,Amazônia,2016,03,24
RORAIMA,IRACEMA,Amazônia,2016,03,24
RORAIMA,BONFIM,Amazônia,2016,03,24
RORAIMA,IRACEMA,Amazônia,2016,03,24
MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,2016,03,27
MATO GROSSO,CÁCERES,Amazônia,2016,03,27
RORAIMA,BONFIM,Amazônia,2016,03,27
MATO GROSSO,ITAÚBA,Amazônia,2016,03,27
RONDÔNIA,VILHENA,Amazônia,2016,03,27
MATO GROSSO,JUARA,Amazônia,2016,03,27
MATO GROSSO,BRASNORTE,Amazônia,2016,03,27
MATO GROSSO,PORTO ALEGRE DO NORTE,Amazônia,2016,03,27
MATO GROSSO,DIAMANTINO,Cerrado,2016,03,27
RONDÔNIA,RIO CRESPO,Amazônia,2016,03,27
SERGIPE,LAGARTO,Caatinga,2016,03,27
PIAUÍ,BOM JESUS,Cerrado,2016,03,27
PIAUÍ,ALVORADA DO GURGUÉIA,Cerrado,2016,03,27
CEARÁ,ITAPIÚNA,Caatinga,2016,03,27
PARANÁ,TAMBOARA,Mata Atlântica,2016,03,27
PARANÁ,NOVA ESPERANÇA,Mata Atlântica,2016,03,27
SÃO PAULO,PRAIA GRANDE,Mata Atlântica,2016,03,27
MATO GROSSO,DIAMANTINO,Amazônia,2016,03,24
MATO GROSSO,QUERÊNCIA,Amazônia,2016,03,24
TOCANTINS,ALVORADA,Cerrado,2016,03,24
MATO GROSSO,IPIRANGA DO NORTE,Cerrado,2016,03,24
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Cerrado,2016,03,24
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2016,03,24
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2016,03,24
MARANHÃO,RIACHÃO,Cerrado,2016,03,24
PARÁ,URUARÁ,Amazônia,2016,03,24
RORAIMA,CANTÁ,Amazônia,2016,03,24
MATO GROSSO,FELIZ NATAL,Amazônia,2016,03,24
MATO GROSSO,CONFRESA,Cerrado,2016,03,24
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2016,03,24
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Amazônia,2016,03,24
MATO GROSSO,BRASNORTE,Amazônia,2016,03,24
TOCANTINS,PIUM,Cerrado,2016,03,24
TOCANTINS,CRISTALÂNDIA,Cerrado,2016,03,24
MARANHÃO,RIBAMAR FIQUENE,Cerrado,2016,03,24
MINAS GERAIS,CAMPINA VERDE,Mata Atlântica,2016,03,24
MATO GROSSO,FELIZ NATAL,Amazônia,2016,03,24
MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazônia,2016,03,24
MATO GROSSO,CANARANA,Amazônia,2016,03,24
RORAIMA,UIRAMUTÃ,Amazônia,2016,03,24
MATO GROSSO,NOVA MARINGÁ,Amazônia,2016,03,24
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,2016,03,24
MATO GROSSO,PARANATINGA,Amazônia,2016,03,24
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2016,03,24
MATO GROSSO,UNIÃO DO SUL,Amazônia,2016,03,24
TOCANTINS,CAMPOS LINDOS,Cerrado,2016,03,24
MATO GROSSO,SANTA TEREZINHA,Cerrado,2016,03,24
TOCANTINS,MARIANÓPOLIS DO TOCANTINS,Cerrado,2016,03,24
GOIÁS,SANTA FÉ DE GOIÁS,Cerrado,2016,03,24
MATO GROSSO,IPIRANGA DO NORTE,Amazônia,2016,03,26
MATO GROSSO,SORRISO,Amazônia,2016,03,26
MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,2016,04,08
MARANHÃO,BARRA DO CORDA,Cerrado,2016,04,08
TOCANTINS,CAMPOS LINDOS,Cerrado,2016,04,08
MATO GROSSO,NOVA MUTUM,Cerrado,2016,04,08
MATO GROSSO,SANTA RITA DO TRIVELATO,Cerrado,2016,04,08
MATO GROSSO,DIAMANTINO,Cerrado,2016,04,08
MATO GROSSO,MIRASSOL D'OESTE,Amazônia,2016,04,08
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,2016,04,08
MATO GROSSO,NOVA UBIRATÃ,Cerrado,2016,04,08
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2016,04,08
RORAIMA,ALTO ALEGRE,Amazônia,2016,04,08
RORAIMA,IRACEMA,Amazônia,2016,04,08
TOCANTINS,SÃO MIGUEL DO TOCANTINS,Cerrado,2016,03,26
MATO GROSSO,FELIZ NATAL,Amazônia,2016,03,26
MATO GROSSO,CANARANA,Amazônia,2016,03,26
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2016,03,26
TOCANTINS,JAÚ DO TOCANTINS,Cerrado,2016,04,09
TOCANTINS,ARAGUAÇU,Cerrado,2016,04,09
MATO GROSSO,SÃO JOSÉ DOS QUATRO MARCOS,Amazônia,2016,04,08
MATO GROSSO,DENISE,Amazônia,2016,04,08
MATO GROSSO,CÁCERES,Pantanal,2016,04,08
MATO GROSSO,BARRA DO BUGRES,Cerrado,2016,04,08
MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,2016,04,08
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2016,04,08
MATO GROSSO,TAPURAH,Amazônia,2016,04,08
MATO GROSSO,JUÍNA,Cerrado,2016,04,08
MATO GROSSO,FELIZ NATAL,Amazônia,2016,04,08
MATO GROSSO,COMODORO,Amazônia,2016,04,08
RONDÔNIA,VILHENA,Amazônia,2016,04,08
RONDÔNIA,SERINGUEIRAS,Amazônia,2016,04,08
RORAIMA,IRACEMA,Amazônia,2016,04,09
RORAIMA,ALTO ALEGRE,Amazônia,2016,04,09
RORAIMA,AMAJARI,Amazônia,2016,04,09
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,2016,03,26
MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazônia,2016,03,26
MATO GROSSO,QUERÊNCIA,Amazônia,2016,03,26
MATO GROSSO,NOVA MUTUM,Cerrado,2016,03,26
TOCANTINS,MATEIROS,Cerrado,2016,03,26
MATO GROSSO,UNIÃO DO SUL,Amazônia,2016,03,26
TOCANTINS,PEIXE,Cerrado,2016,03,26
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Amazônia,2016,03,26
PARANÁ,NOVA ESPERANÇA,Mata Atlântica,2016,03,26
SÃO PAULO,TANABI,Cerrado,2016,03,26
SÃO PAULO,AURIFLAMA,Mata Atlântica,2016,03,26
GOIÁS,MONTES CLAROS DE GOIÁS,Cerrado,2016,03,26
MINAS GERAIS,PEDRA AZUL,Mata Atlântica,2016,03,26
GOIÁS,PORTEIRÃO,Cerrado,2016,03,26
GOIÁS,ARENÓPOLIS,Cerrado,2016,03,26
MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Caatinga,2016,04,08
RORAIMA,MUCAJAÍ,Amazônia,2016,03,25
RORAIMA,ALTO ALEGRE,Amazônia,2016,03,25
RORAIMA,CANTÁ,Amazônia,2016,03,25
RORAIMA,UIRAMUTÃ,Amazônia,2016,03,25
MARANHÃO,TASSO FRAGOSO,Cerrado,2016,03,25
MARANHÃO,BALSAS,Cerrado,2016,03,25
RONDÔNIA,PORTO VELHO,Amazônia,2016,03,25
MATO GROSSO,ARIPUANÃ,Amazônia,2016,03,25
AMAZONAS,BARCELOS,Amazônia,2016,03,25
BAHIA,PRADO,Mata Atlântica,2016,03,25
ESPÍRITO SANTO,JAGUARÉ,Mata Atlântica,2016,03,25
PIAUÍ,PARNAGUÁ,Cerrado,2016,03,25
ALAGOAS,PENEDO,Caatinga,2016,03,25
PIAUÍ,BOM JESUS,Cerrado,2016,03,25
RORAIMA,MUCAJAÍ,Amazônia,2016,03,25
RORAIMA,BONFIM,Amazônia,2016,03,25
MARANHÃO,ALTO PARNAÍBA,Cerrado,2016,03,25
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2016,04,07
MATO GROSSO,BARRA DO BUGRES,Cerrado,2016,04,07
PERNAMBUCO,SÃO JOÃO,Mata Atlântica,2016,04,07
MATO GROSSO,NOVO SÃO JOAQUIM,Cerrado,2016,04,07
MATO GROSSO,CÁCERES,Amazônia,2016,04,07
MATO GROSSO,PRIMAVERA DO LESTE,Cerrado,2016,04,07
MATO GROSSO,GENERAL CARNEIRO,Cerrado,2016,04,07
MATO GROSSO,CAMPO VERDE,Cerrado,2016,04,07
MATO GROSSO,ITIQUIRA,Cerrado,2016,04,07
MATO GROSSO,JUSCIMEIRA,Cerrado,2016,04,07
MATO GROSSO,PORTO ESPERIDIÃO,Amazônia,2016,04,07
MATO GROSSO,SALTO DO CÉU,Amazônia,2016,04,07
MATO GROSSO,QUERÊNCIA,Amazônia,2016,04,07
TOCANTINS,SANTA ROSA DO TOCANTINS,Cerrado,2016,04,07
MATO GROSSO,SAPEZAL,Cerrado,2016,04,07
MATO GROSSO,VILA RICA,Amazônia,2016,04,07
MATO GROSSO,SORRISO,Amazônia,2016,04,07
PARÁ,SANTANA DO ARAGUAIA,Amazônia,2016,04,07
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Cerrado,2016,04,07
MATO GROSSO,COCALINHO,Cerrado,2016,04,07
MATO GROSSO,SORRISO,Cerrado,2016,04,07
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2016,04,07
MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazônia,2016,04,07
GOIÁS,CAIAPÔNIA,Cerrado,2016,02,05
GOIÁS,APORÉ,Cerrado,2016,02,05
MINAS GERAIS,ITAPAGIPE,Mata Atlântica,2016,02,05
GOIÁS,AURILÂNDIA,Cerrado,2016,02,05
GOIÁS,ACREÚNA,Cerrado,2016,02,05
SÃO PAULO,PAULO DE FARIA,Mata Atlântica,2016,02,05
MINAS GERAIS,UBERLÂNDIA,Cerrado,2016,02,05
MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado,2016,02,05
MATO GROSSO DO SUL,RIBAS DO RIO PARDO,Cerrado,2016,02,05
GOIÁS,MAURILÂNDIA,Cerrado,2016,02,05
MATO GROSSO DO SUL,SONORA,Cerrado,2016,02,05
MINAS GERAIS,CANÁPOLIS,Mata Atlântica,2016,02,05
SÃO PAULO,RIOLÂNDIA,Mata Atlântica,2016,02,05
MINAS GERAIS,SÃO FRANCISCO DE SALES,Cerrado,2016,02,05
MINAS GERAIS,ARAPORÃ,Mata Atlântica,2016,02,05
MINAS GERAIS,UBERABA,Cerrado,2016,02,05
GOIÁS,MATRINCHÃ,Cerrado,2016,02,05
GOIÁS,PIRANHAS,Cerrado,2016,02,05
GOIÁS,ARUANÃ,Cerrado,2016,02,05
BAHIA,SÃO FÉLIX DO CORIBE,Cerrado,2016,02,05
GOIÁS,JUSSARA,Cerrado,2016,02,05
MATO GROSSO,SANTA RITA DO TRIVELATO,Cerrado,2016,02,05
RORAIMA,AMAJARI,Amazônia,2016,02,05
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,2016,02,05
PARÁ,PRAINHA,Amazônia,2016,02,05
RORAIMA,SÃO LUIZ,Amazônia,2016,02,05
SÃO PAULO,COLÔMBIA,Cerrado,2016,02,05
SÃO PAULO,MORRO AGUDO,Cerrado,2016,02,05
SÃO PAULO,RIOLÂNDIA,Mata Atlântica,2016,02,05
SÃO PAULO,ITUVERAVA,Cerrado,2016,02,05
SÃO PAULO,IEPÊ,Cerrado,2016,02,05
SÃO PAULO,IPUÃ,Cerrado,2016,02,05
SÃO PAULO,PINDORAMA,Mata Atlântica,2016,02,05
SÃO PAULO,MIRASSOLÂNDIA,Cerrado,2016,02,05
SÃO PAULO,EMILIANÓPOLIS,Mata Atlântica,2016,02,05
SÃO PAULO,SANTA CRUZ DA ESPERANÇA,Cerrado,2016,02,05
MATO GROSSO,JUSCIMEIRA,Cerrado,2016,02,05
MATO GROSSO,PARANATINGA,Cerrado,2016,02,05
MATO GROSSO,BARRA DO GARÇAS,Cerrado,2016,02,05
MATO GROSSO,PARANATINGA,Amazônia,2016,02,05
MATO GROSSO,ARAGUAIANA,Cerrado,2016,02,05
MATO GROSSO,PRIMAVERA DO LESTE,Cerrado,2016,02,05
MATO GROSSO,DOM AQUINO,Cerrado,2016,02,05
MATO GROSSO,CONFRESA,Amazônia,2016,02,05
MATO GROSSO,SORRISO,Cerrado,2016,02,05
MATO GROSSO,NOVA UBIRATÃ,Cerrado,2016,02,05
MATO GROSSO,SANTA CARMEM,Amazônia,2016,02,05
MATO GROSSO,PARANATINGA,Amazônia,2016,02,05
TOCANTINS,MIRANORTE,Cerrado,2016,02,05
TOCANTINS,MARIANÓPOLIS DO TOCANTINS,Cerrado,2016,02,05
MATO GROSSO,MARCELÂNDIA,Amazônia,2016,02,05
MATO GROSSO,SORRISO,Amazônia,2016,02,05
MATO GROSSO,CLÁUDIA,Amazônia,2016,02,05
MATO GROSSO,UNIÃO DO SUL,Amazônia,2016,02,05
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2016,02,05
MATO GROSSO,PORTO DOS GAÚCHOS,Amazônia,2016,02,05
MATO GROSSO,FELIZ NATAL,Amazônia,2016,02,05
TOCANTINS,ABREULÂNDIA,Cerrado,2016,02,05
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2016,02,05
MATO GROSSO,VERA,Amazônia,2016,02,05
GOIÁS,NOVA CRIXÁS,Cerrado,2016,02,05
BAHIA,PILÃO ARCADO,Caatinga,2016,02,05
RIO GRANDE DO SUL,SANTO ÂNGELO,Mata Atlântica,2016,02,05
SÃO PAULO,PEDERNEIRAS,Cerrado,2016,02,05
PIAUÍ,GUARIBAS,Caatinga,2016,02,05
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2016,02,05
MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,2016,02,05
PARÁ,PARAGOMINAS,Amazônia,2016,02,05
PARÁ,NOVO REPARTIMENTO,Amazônia,2016,02,05
PARÁ,MOJUÍ DOS CAMPOS,Amazônia,2016,02,05
PARÁ,MARABÁ,Amazônia,2016,02,05
PARÁ,ULIANÓPOLIS,Amazônia,2016,02,05
PARÁ,ALTAMIRA,Amazônia,2016,02,05
PARÁ,BREU BRANCO,Amazônia,2016,02,05
MATO GROSSO,ITIQUIRA,Cerrado,2016,02,05
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2016,02,05
MATO GROSSO,GUIRATINGA,Cerrado,2016,02,05
MATO GROSSO,SANTO ANTÔNIO DO LESTE,Cerrado,2016,02,05
MATO GROSSO,NOVA UBIRATÃ,Cerrado,2016,02,05
MATO GROSSO,CAMPO VERDE,Cerrado,2016,02,05
MATO GROSSO,GENERAL CARNEIRO,Cerrado,2016,02,05
MATO GROSSO,COCALINHO,Cerrado,2016,02,05
TOCANTINS,ARAGUAÇU,Cerrado,2016,02,05
MATO GROSSO,NOVO SÃO JOAQUIM,Cerrado,2016,02,05
SÃO PAULO,IGARAPAVA,Cerrado,2016,07,02
SÃO PAULO,MACEDÔNIA,Mata Atlântica,2016,07,02
GOIÁS,TURVELÂNDIA,Cerrado,2016,07,02
BAHIA,CARAVELAS,Mata Atlântica,2016,07,02
MINAS GERAIS,GURINHATÃ,Cerrado,2016,07,02
MINAS GERAIS,SACRAMENTO,Cerrado,2016,07,02
GOIÁS,CATALÃO,Cerrado,2016,07,02
GOIÁS,ITUMBIARA,Cerrado,2016,07,02
GOIÁS,CIDADE OCIDENTAL,Cerrado,2016,07,02
MINAS GERAIS,ÁGUAS VERMELHAS,Mata Atlântica,2016,07,02
