estado,municipio,bioma,ano,mês,dia
CEARÁ,PORANGA,Caatinga,2023,01,03
CEARÁ,CRATEÚS,Caatinga,2023,01,03
CEARÁ,BANABUIÚ,Caatinga,2023,01,03
CEARÁ,SENADOR POMPEU,Caatinga,2023,01,03
PERNAMBUCO,IPOJUCA,Mata Atlântica,2023,01,03
PIAUÍ,SÃO MIGUEL DO TAPUIO,Caatinga,2023,01,03
PERNAMBUCO,BUÍQUE,Caatinga,2023,01,03
CEARÁ,ORÓS,Caatinga,2023,01,03
RIO GRANDE DO NORTE,IELMO MARINHO,Caatinga,2023,01,03
RIO GRANDE DO NORTE,ANTÔNIO MARTINS,Caatinga,2023,01,03
PARAÍBA,POÇO DANTAS,Caatinga,2023,01,03
PARAÍBA,LASTRO,Caatinga,2023,01,03
PARAÍBA,SANTA CRUZ,Caatinga,2023,01,03
RORAIMA,PACARAIMA,Amazônia,2023,01,03
AMAZONAS,FONTE BOA,Amazônia,2023,01,03
RORAIMA,BOA VISTA,Amazônia,2023,01,03
RIO GRANDE DO SUL,PIRATINI,Pampa,2023,01,03
RIO GRANDE DO SUL,HERVAL,Pampa,2023,01,03
CEARÁ,DEPUTADO IRAPUAN PINHEIRO,Caatinga,2023,01,03
PARAÍBA,LAGOA,Caatinga,2023,01,03
AMAZONAS,COARI,Amazônia,2023,01,05
AMAZONAS,UARINI,Amazônia,2023,01,05
BAHIA,PILÃO ARCADO,Caatinga,2023,01,05
CEARÁ,CANINDÉ,Caatinga,2023,01,05
PARAÍBA,JERICÓ,Caatinga,2023,01,05
RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,Caatinga,2023,01,05
MARANHÃO,HUMBERTO DE CAMPOS,Cerrado,2023,01,05
CEARÁ,CARIRÉ,Caatinga,2023,01,05
CEARÁ,REDENÇÃO,Caatinga,2023,01,05
PARAÍBA,COREMAS,Caatinga,2023,01,05
PARAÍBA,SÃO JOSÉ DE PIRANHAS,Caatinga,2023,01,05
PARAÍBA,IGARACY,Caatinga,2023,01,05
PARAÍBA,IMACULADA,Caatinga,2023,01,05
PERNAMBUCO,ITAMBÉ,Mata Atlântica,2023,01,05
PERNAMBUCO,ALIANÇA,Mata Atlântica,2023,01,05
CEARÁ,SANTA QUITÉRIA,Caatinga,2023,01,05
PERNAMBUCO,ALIANÇA,Caatinga,2023,01,05
CEARÁ,DEPUTADO IRAPUAN PINHEIRO,Caatinga,2023,01,05
CEARÁ,FRECHEIRINHA,Caatinga,2023,01,05
PERNAMBUCO,SÃO JOSÉ DO EGITO,Caatinga,2023,01,05
CEARÁ,CRUZ,Caatinga,2023,01,05
ALAGOAS,CANAPI,Caatinga,2023,01,05
PERNAMBUCO,EXU,Caatinga,2023,01,05
ALAGOAS,MARAGOGI,Mata Atlântica,2023,01,05
CEARÁ,IPU,Caatinga,2023,01,05
PARAÍBA,PRINCESA ISABEL,Caatinga,2023,01,05
PERNAMBUCO,TABIRA,Caatinga,2023,01,05
MARANHÃO,TUTÓIA,Cerrado,2023,01,05
PERNAMBUCO,AFOGADOS DA INGAZEIRA,Caatinga,2023,01,05
CEARÁ,AMONTADA,Caatinga,2023,01,05
CEARÁ,TRAIRI,Caatinga,2023,01,05
CEARÁ,CAPISTRANO,Caatinga,2023,01,05
CEARÁ,ITATIRA,Caatinga,2023,01,05
PERNAMBUCO,SÃO JOSÉ DO BELMONTE,Caatinga,2023,01,05
PERNAMBUCO,QUIXABA,Caatinga,2023,01,05
PARAÍBA,SÃO JOSÉ DE PRINCESA,Caatinga,2023,01,05
PERNAMBUCO,FLORES,Caatinga,2023,01,05
MARANHÃO,URBANO SANTOS,Cerrado,2023,01,05
PERNAMBUCO,CUSTÓDIA,Caatinga,2023,01,05
CEARÁ,BOA VIAGEM,Caatinga,2023,01,05
CEARÁ,COREAÚ,Caatinga,2023,01,05
CEARÁ,SÃO GONÇALO DO AMARANTE,Caatinga,2023,01,05
PERNAMBUCO,AMARAJI,Mata Atlântica,2023,01,05
RIO GRANDE DO NORTE,APODI,Caatinga,2023,01,05
PERNAMBUCO,PESQUEIRA,Caatinga,2023,01,05
PERNAMBUCO,BONITO,Mata Atlântica,2023,01,05
PERNAMBUCO,SÃO JOAQUIM DO MONTE,Mata Atlântica,2023,01,05
CEARÁ,PEDRA BRANCA,Caatinga,2023,01,05
PERNAMBUCO,JOAQUIM NABUCO,Mata Atlântica,2023,01,05
CEARÁ,MOMBAÇA,Caatinga,2023,01,05
PERNAMBUCO,GAMELEIRA,Mata Atlântica,2023,01,05
CEARÁ,IRACEMA,Caatinga,2023,01,05
RIO GRANDE DO NORTE,ANTÔNIO MARTINS,Caatinga,2023,01,05
CEARÁ,SOBRAL,Caatinga,2023,01,05
CEARÁ,ICÓ,Caatinga,2023,01,05
PARAÍBA,TACIMA,Caatinga,2023,01,05
MATO GROSSO DO SUL,FÁTIMA DO SUL,Mata Atlântica,2023,01,05
MATO GROSSO DO SUL,BELA VISTA,Cerrado,2023,01,05
MATO GROSSO DO SUL,JAPORÃ,Mata Atlântica,2023,01,05
PARANÁ,CORONEL VIVIDA,Mata Atlântica,2023,01,05
RIO GRANDE DO SUL,CANGUÇU,Pampa,2023,01,05
RIO GRANDE DO SUL,PINHEIRO MACHADO,Pampa,2023,01,05
RIO GRANDE DO SUL,TAVARES,Pampa,2023,01,05
RIO GRANDE DO SUL,HULHA NEGRA,Pampa,2023,01,05
RIO GRANDE DO SUL,CAPÃO DO LEÃO,Pampa,2023,01,05
PARÁ,MARAPANIM,Amazônia,2023,01,06
PARÁ,SÃO JOÃO DE PIRABAS,Amazônia,2023,01,06
PARÁ,PRIMAVERA,Amazônia,2023,01,06
PARÁ,BRAGANÇA,Amazônia,2023,01,06
PARÁ,CASTANHAL,Amazônia,2023,01,06
PARÁ,CAPANEMA,Amazônia,2023,01,06
PARÁ,VISEU,Amazônia,2023,01,06
PARÁ,MOJU,Amazônia,2023,01,06
PARÁ,AUGUSTO CORRÊA,Amazônia,2023,01,06
MARANHÃO,CARUTAPERA,Amazônia,2023,01,06
MARANHÃO,CENTRO NOVO DO MARANHÃO,Amazônia,2023,01,06
PARÁ,ANAPU,Amazônia,2023,01,06
PARÁ,PARAGOMINAS,Amazônia,2023,01,06
MARANHÃO,PEDRO DO ROSÁRIO,Amazônia,2023,01,06
PARÁ,ULIANÓPOLIS,Amazônia,2023,01,06
MARANHÃO,PINDARÉ-MIRIM,Amazônia,2023,01,06
MARANHÃO,ALTAMIRA DO MARANHÃO,Amazônia,2023,01,06
PARÁ,RONDON DO PARÁ,Amazônia,2023,01,06
AMAPÁ,SANTANA,Amazônia,2023,01,06
MARANHÃO,BURITICUPU,Amazônia,2023,01,06
PARÁ,GOIANÉSIA DO PARÁ,Amazônia,2023,01,06
MARANHÃO,SANTA LUZIA,Amazônia,2023,01,06
CEARÁ,BOA VIAGEM,Caatinga,2023,01,06
MARANHÃO,ITAIPAVA DO GRAJAÚ,Cerrado,2023,01,06
BAHIA,BAIANÓPOLIS,Cerrado,2023,01,06
MARANHÃO,GRAJAÚ,Amazônia,2023,01,06
RIO GRANDE DO NORTE,APODI,Caatinga,2023,01,06
CEARÁ,PIQUET CARNEIRO,Caatinga,2023,01,06
CEARÁ,ORÓS,Caatinga,2023,01,06
RIO GRANDE DO NORTE,DOUTOR SEVERIANO,Caatinga,2023,01,06
PARAÍBA,CURRAL VELHO,Caatinga,2023,01,06
PARÁ,SANTA IZABEL DO PARÁ,Amazônia,2023,01,06
PARÁ,SANTA LUZIA DO PARÁ,Amazônia,2023,01,06
PARÁ,OURÉM,Amazônia,2023,01,06
PARÁ,SÃO MIGUEL DO GUAMÁ,Amazônia,2023,01,06
PARÁ,BUJARU,Amazônia,2023,01,06
MARANHÃO,BACURI,Amazônia,2023,01,06
PARÁ,CAPITÃO POÇO,Amazônia,2023,01,06
MARANHÃO,TURIAÇU,Amazônia,2023,01,06
PARÁ,IRITUIA,Amazônia,2023,01,06
PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia,2023,01,06
PARÁ,MONTE ALEGRE,Amazônia,2023,01,06
MARANHÃO,GOVERNADOR NUNES FREIRE,Amazônia,2023,01,06
PARÁ,GARRAFÃO DO NORTE,Amazônia,2023,01,06
MARANHÃO,MARACAÇUMÉ,Amazônia,2023,01,06
MARANHÃO,MARANHÃOZINHO,Amazônia,2023,01,06
MARANHÃO,PRESIDENTE MÉDICI,Amazônia,2023,01,06
PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia,2023,01,06
PARÁ,CAMETÁ,Amazônia,2023,01,06
MARANHÃO,SANTA LUZIA DO PARUÁ,Amazônia,2023,01,06
PARÁ,TOMÉ-AÇU,Amazônia,2023,01,06
MARANHÃO,PRESIDENTE SARNEY,Amazônia,2023,01,06
AMAPÁ,PORTO GRANDE,Amazônia,2023,01,06
CEARÁ,URUOCA,Caatinga,2023,01,07
PERNAMBUCO,TABIRA,Caatinga,2023,01,07
CEARÁ,ITAREMA,Caatinga,2023,01,07
PERNAMBUCO,INGAZEIRA,Caatinga,2023,01,07
PERNAMBUCO,PESQUEIRA,Caatinga,2023,01,07
CEARÁ,COREAÚ,Caatinga,2023,01,07
CEARÁ,QUIXERAMOBIM,Caatinga,2023,01,07
BAHIA,SÍTIO DO QUINTO,Caatinga,2023,01,07
CEARÁ,BANABUIÚ,Caatinga,2023,01,07
SERGIPE,ITAPORANGA D'AJUDA,Mata Atlântica,2023,01,07
PARAÍBA,POÇO DANTAS,Caatinga,2023,01,07
BAHIA,JEQUIÉ,Mata Atlântica,2023,01,07
RIO GRANDE DO NORTE,LUÍS GOMES,Caatinga,2023,01,07
MARANHÃO,ÁGUA DOCE DO MARANHÃO,Cerrado,2023,01,07
RIO GRANDE DO NORTE,TOUROS,Caatinga,2023,01,07
CEARÁ,SENADOR POMPEU,Caatinga,2023,01,07
CEARÁ,BARROQUINHA,Caatinga,2023,01,07
PARAÍBA,MONTE HOREBE,Caatinga,2023,01,07
PARAÍBA,SALGADO DE SÃO FÉLIX,Mata Atlântica,2023,01,07
PERNAMBUCO,SÃO JOSÉ DO EGITO,Caatinga,2023,01,07
PARAÍBA,DIAMANTE,Caatinga,2023,01,07
MATO GROSSO,BARRA DO BUGRES,Amazônia,2023,01,07
MATO GROSSO DO SUL,BELA VISTA,Cerrado,2023,01,07
PARANÁ,JESUÍTAS,Mata Atlântica,2023,01,07
RIO GRANDE DO SUL,FONTOURA XAVIER,Mata Atlântica,2023,01,07
RIO GRANDE DO SUL,POÇO DAS ANTAS,Mata Atlântica,2023,01,07
RIO GRANDE DO SUL,MORRO REUTER,Mata Atlântica,2023,01,07
RIO GRANDE DO SUL,SANTO ANTÔNIO DA PATRULHA,Pampa,2023,01,07
RIO GRANDE DO SUL,ELDORADO DO SUL,Pampa,2023,01,07
PARÁ,ÓBIDOS,Amazônia,2023,01,07
PARÁ,MOJUÍ DOS CAMPOS,Amazônia,2023,01,07
PARÁ,PRAINHA,Amazônia,2023,01,07
PARÁ,ALENQUER,Amazônia,2023,01,07
MATO GROSSO,SAPEZAL,Cerrado,2023,01,07
MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,2023,01,07
MATO GROSSO,PONTES E LACERDA,Amazônia,2023,01,07
PARÁ,MONTE ALEGRE,Amazônia,2023,01,07
MATO GROSSO DO SUL,COXIM,Cerrado,2023,01,07
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2023,01,07
MARANHÃO,CÂNDIDO MENDES,Amazônia,2023,01,08
ALAGOAS,TEOTÔNIO VILELA,Mata Atlântica,2023,01,08
PARÁ,TAILÂNDIA,Amazônia,2023,01,08
PARÁ,PARAGOMINAS,Amazônia,2023,01,08
MARANHÃO,MONÇÃO,Amazônia,2023,01,08
MARANHÃO,VARGEM GRANDE,Cerrado,2023,01,08
MARANHÃO,CANTANHEDE,Cerrado,2023,01,08
PARÁ,ULIANÓPOLIS,Amazônia,2023,01,08
PARÁ,ALMEIRIM,Amazônia,2023,01,08
MARANHÃO,ITINGA DO MARANHÃO,Amazônia,2023,01,08
PARÁ,ABAETETUBA,Amazônia,2023,01,08
MARANHÃO,BARRA DO CORDA,Cerrado,2023,01,08
PARÁ,MOJU,Amazônia,2023,01,08
MARANHÃO,CODÓ,Cerrado,2023,01,08
MARANHÃO,TIMBIRAS,Cerrado,2023,01,08
MARANHÃO,SANTA LUZIA,Amazônia,2023,01,08
MARANHÃO,GONÇALVES DIAS,Cerrado,2023,01,08
MARANHÃO,CHAPADINHA,Cerrado,2023,01,08
MARANHÃO,SÃO FRANCISCO DO BREJÃO,Amazônia,2023,01,08
MARANHÃO,BOM JARDIM,Amazônia,2023,01,08
MARANHÃO,PERITORÓ,Cerrado,2023,01,08
MARANHÃO,COLINAS,Cerrado,2023,01,08
MARANHÃO,CURURUPU,Amazônia,2023,01,08
MARANHÃO,GRAJAÚ,Cerrado,2023,01,08
MARANHÃO,BREJO DE AREIA,Amazônia,2023,01,08
PIAUÍ,CORRENTE,Cerrado,2023,01,08
MARANHÃO,TURIAÇU,Amazônia,2023,01,08
MARANHÃO,MARAJÁ DO SENA,Amazônia,2023,01,08
BAHIA,ITAGI,Mata Atlântica,2023,01,08
MARANHÃO,GODOFREDO VIANA,Amazônia,2023,01,08
PARÁ,IPIXUNA DO PARÁ,Amazônia,2023,01,08
MARANHÃO,TUTÓIA,Cerrado,2023,01,08
MARANHÃO,ÁGUA DOCE DO MARANHÃO,Cerrado,2023,01,08
CEARÁ,TRAIRI,Caatinga,2023,01,08
MARANHÃO,NINA RODRIGUES,Cerrado,2023,01,08
MARANHÃO,MATA ROMA,Cerrado,2023,01,08
MARANHÃO,MARAJÁ DO SENA,Cerrado,2023,01,08
MARANHÃO,AÇAILÂNDIA,Amazônia,2023,01,08
PIAUÍ,SÃO JOÃO DA FRONTEIRA,Caatinga,2023,01,08
PIAUÍ,CAPITÃO DE CAMPOS,Caatinga,2023,01,08
CEARÁ,IPU,Caatinga,2023,01,08
PIAUÍ,UNIÃO,Cerrado,2023,01,08
MARANHÃO,ALTO PARNAÍBA,Cerrado,2023,01,08
MARANHÃO,GOVERNADOR EUGÊNIO BARROS,Cerrado,2023,01,08
AMAPÁ,TARTARUGALZINHO,Amazônia,2023,01,08
CEARÁ,PIQUET CARNEIRO,Caatinga,2023,01,08
PARAÍBA,JERICÓ,Caatinga,2023,01,08
PIAUÍ,BURITI DOS MONTES,Caatinga,2023,01,08
PIAUÍ,MONSENHOR HIPÓLITO,Caatinga,2023,01,08
MARANHÃO,PARNARAMA,Cerrado,2023,01,08
CEARÁ,MILAGRES,Caatinga,2023,01,08
PIAUÍ,URUÇUÍ,Cerrado,2023,01,08
PARAÍBA,CONCEIÇÃO,Caatinga,2023,01,08
PERNAMBUCO,SERRITA,Caatinga,2023,01,08
PERNAMBUCO,PESQUEIRA,Caatinga,2023,01,08
PIAUÍ,REDENÇÃO DO GURGUÉIA,Cerrado,2023,01,08
RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,2023,01,08
RONDÔNIA,ALTO ALEGRE DOS PARECIS,Amazônia,2023,01,08
MATO GROSSO,BARRA DO BUGRES,Amazônia,2023,01,08
MATO GROSSO,PONTES E LACERDA,Amazônia,2023,01,08
AMAZONAS,LÁBREA,Amazônia,2023,01,08
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2023,01,08
PERNAMBUCO,BELÉM DE MARIA,Mata Atlântica,2023,01,09
PERNAMBUCO,SÃO JOAQUIM DO MONTE,Mata Atlântica,2023,01,09
ALAGOAS,IBATEGUARA,Mata Atlântica,2023,01,09
PARAÍBA,UIRAÚNA,Caatinga,2023,01,09
PARAÍBA,POÇO DANTAS,Caatinga,2023,01,09
PARÁ,PLACAS,Amazônia,2023,01,09
PARÁ,ALTAMIRA,Amazônia,2023,01,09
PARÁ,URUARÁ,Amazônia,2023,01,09
MATO GROSSO DO SUL,IVINHEMA,Mata Atlântica,2023,01,09
PARANÁ,IRATI,Mata Atlântica,2023,01,09
PARANÁ,RESERVA DO IGUAÇU,Mata Atlântica,2023,01,09
PARANÁ,SULINA,Mata Atlântica,2023,01,09
PARANÁ,PRUDENTÓPOLIS,Mata Atlântica,2023,01,09
PARANÁ,PITANGA,Mata Atlântica,2023,01,09
PARANÁ,JANDAIA DO SUL,Mata Atlântica,2023,01,09
MATO GROSSO DO SUL,ANAURILÂNDIA,Mata Atlântica,2023,01,09
MATO GROSSO DO SUL,RIO BRILHANTE,Mata Atlântica,2023,01,09
MATO GROSSO DO SUL,BELA VISTA,Cerrado,2023,01,09
MATO GROSSO DO SUL,RIBAS DO RIO PARDO,Cerrado,2023,01,09
MATO GROSSO DO SUL,BONITO,Cerrado,2023,01,09
MATO GROSSO DO SUL,CORUMBÁ,Cerrado,2023,01,09
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2023,01,09
PARÁ,SANTARÉM,Amazônia,2023,01,09
PARÁ,MOJUÍ DOS CAMPOS,Amazônia,2023,01,09
PARÁ,MONTE ALEGRE,Amazônia,2023,01,09
MATO GROSSO,POCONÉ,Pantanal,2023,01,09
MATO GROSSO,BARRA DO BUGRES,Amazônia,2023,01,09
MATO GROSSO,PONTES E LACERDA,Amazônia,2023,01,09
PARÁ,ALMEIRIM,Amazônia,2023,01,09
PARÁ,PRAINHA,Amazônia,2023,01,09
PARÁ,ALENQUER,Amazônia,2023,01,09
PARÁ,ÓBIDOS,Amazônia,2023,01,09
MATO GROSSO,MARCELÂNDIA,Amazônia,2023,01,09
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Amazônia,2023,01,09
MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,2023,01,09
MATO GROSSO,BRASNORTE,Cerrado,2023,01,09
MATO GROSSO,DIAMANTINO,Cerrado,2023,01,09
MATO GROSSO,COMODORO,Cerrado,2023,01,09
PARANÁ,BITURUNA,Mata Atlântica,2023,01,09
SANTA CATARINA,CAMPOS NOVOS,Mata Atlântica,2023,01,09
SANTA CATARINA,BRUNÓPOLIS,Mata Atlântica,2023,01,09
SANTA CATARINA,IMARUÍ,Mata Atlântica,2023,01,09
SANTA CATARINA,SÃO LUDGERO,Mata Atlântica,2023,01,09
RIO GRANDE DO SUL,CAMBARÁ DO SUL,Mata Atlântica,2023,01,09
RIO GRANDE DO SUL,MONTE ALEGRE DOS CAMPOS,Mata Atlântica,2023,01,09
RIO GRANDE DO SUL,SANTA MARIA DO HERVAL,Mata Atlântica,2023,01,09
RIO GRANDE DO SUL,TAQUARI,Mata Atlântica,2023,01,09
RIO GRANDE DO SUL,CANDELÁRIA,Mata Atlântica,2023,01,09
PARÁ,MEDICILÂNDIA,Amazônia,2023,01,09
PARÁ,BELTERRA,Amazônia,2023,01,09
RIO GRANDE DO SUL,CACEQUI,Pampa,2023,01,09
TOCANTINS,DIANÓPOLIS,Cerrado,2023,01,10
CEARÁ,PIQUET CARNEIRO,Caatinga,2023,01,10
PARÁ,ULIANÓPOLIS,Amazônia,2023,01,10
RIO GRANDE DO NORTE,APODI,Caatinga,2023,01,10
BAHIA,MUQUÉM DO SÃO FRANCISCO,Cerrado,2023,01,10
BAHIA,FEIRA DE SANTANA,Caatinga,2023,01,10
BAHIA,LAJEDINHO,Caatinga,2023,01,10
PIAUÍ,RIACHO FRIO,Cerrado,2023,01,10
PARÁ,CACHOEIRA DO ARARI,Amazônia,2023,01,10
PIAUÍ,BOM JESUS,Cerrado,2023,01,10
MARANHÃO,ITINGA DO MARANHÃO,Amazônia,2023,01,10
PARÁ,ACARÁ,Amazônia,2023,01,10
BAHIA,BAIANÓPOLIS,Cerrado,2023,01,10
BAHIA,CORRENTINA,Cerrado,2023,01,10
BAHIA,BOA VISTA DO TUPIM,Caatinga,2023,01,10
BAHIA,IRAJUBA,Mata Atlântica,2023,01,10
BAHIA,SERRA DO RAMALHO,Cerrado,2023,01,10
BAHIA,TAPEROÁ,Mata Atlântica,2023,01,10
BAHIA,ITAMARI,Mata Atlântica,2023,01,10
BAHIA,BRUMADO,Caatinga,2023,01,10
BAHIA,PRESIDENTE JÂNIO QUADROS,Caatinga,2023,01,10
BAHIA,ARACATU,Caatinga,2023,01,10
BAHIA,ILHÉUS,Mata Atlântica,2023,01,10
PARÁ,CAPANEMA,Amazônia,2023,01,10
CEARÁ,AMONTADA,Caatinga,2023,01,10
CEARÁ,MORRINHOS,Caatinga,2023,01,10
PIAUÍ,CARAÚBAS DO PIAUÍ,Caatinga,2023,01,10
CEARÁ,TURURU,Caatinga,2023,01,10
PIAUÍ,COCAL DOS ALVES,Caatinga,2023,01,10
CEARÁ,UBAJARA,Caatinga,2023,01,10
CEARÁ,CARIRÉ,Caatinga,2023,01,10
PIAUÍ,BATALHA,Caatinga,2023,01,10
PIAUÍ,BARRAS,Caatinga,2023,01,10
CEARÁ,CHORÓ,Caatinga,2023,01,10
CEARÁ,IPUEIRAS,Caatinga,2023,01,10
MARANHÃO,CAXIAS,Cerrado,2023,01,10
CEARÁ,BOA VIAGEM,Caatinga,2023,01,10
CEARÁ,TAMBORIL,Caatinga,2023,01,10
CEARÁ,CRATEÚS,Caatinga,2023,01,10
CEARÁ,SENADOR POMPEU,Caatinga,2023,01,10
MARANHÃO,VITORINO FREIRE,Amazônia,2023,01,10
MARANHÃO,ALTAMIRA DO MARANHÃO,Amazônia,2023,01,10
BAHIA,CAMPO ALEGRE DE LOURDES,Caatinga,2023,01,10
MARANHÃO,SANTO ANTÔNIO DOS LOPES,Cerrado,2023,01,10
CEARÁ,DEPUTADO IRAPUAN PINHEIRO,Caatinga,2023,01,10
BAHIA,PILÃO ARCADO,Caatinga,2023,01,10
RIO GRANDE DO NORTE,MONTE ALEGRE,Caatinga,2023,01,10
CEARÁ,ACOPIARA,Caatinga,2023,01,10
CEARÁ,QUIXELÔ,Caatinga,2023,01,10
PARAÍBA,BREJO DO CRUZ,Caatinga,2023,01,10
RIO GRANDE DO NORTE,RIACHO DE SANTANA,Caatinga,2023,01,10
PIAUÍ,CURIMATÁ,Cerrado,2023,01,10
CEARÁ,SABOEIRO,Caatinga,2023,01,10
PARAÍBA,JOCA CLAUDINO,Caatinga,2023,01,10
CEARÁ,UMARI,Caatinga,2023,01,10
PARAÍBA,POMBAL,Caatinga,2023,01,10
PARAÍBA,APARECIDA,Caatinga,2023,01,10
PARAÍBA,AGUIAR,Caatinga,2023,01,10
SERGIPE,JAPOATÃ,Mata Atlântica,2023,01,10
PARAÍBA,IGARACY,Caatinga,2023,01,10
PARAÍBA,CONCEIÇÃO,Caatinga,2023,01,10
PARAÍBA,TAVARES,Caatinga,2023,01,10
PARAÍBA,SANTA INÊS,Caatinga,2023,01,10
PIAUÍ,ALVORADA DO GURGUÉIA,Cerrado,2023,01,10
PERNAMBUCO,BUÍQUE,Caatinga,2023,01,10
BAHIA,NOVO TRIUNFO,Caatinga,2023,01,10
MARANHÃO,BARRA DO CORDA,Cerrado,2023,01,10
MARANHÃO,ALTO PARNAÍBA,Cerrado,2023,01,10
SERGIPE,BOQUIM,Mata Atlântica,2023,01,10
SERGIPE,NEÓPOLIS,Mata Atlântica,2023,01,10
MARANHÃO,MORROS,Cerrado,2023,01,10
PIAUÍ,PARNAÍBA,Cerrado,2023,01,10
CEARÁ,CAMOCIM,Caatinga,2023,01,10
MARANHÃO,ARAIOSES,Cerrado,2023,01,10
CEARÁ,JAGUARETAMA,Caatinga,2023,01,10
CEARÁ,PEDRA BRANCA,Caatinga,2023,01,10
BAHIA,RIACHÃO DAS NEVES,Cerrado,2023,01,10
AMAZONAS,MANICORÉ,Amazônia,2023,01,10
AMAZONAS,LÁBREA,Amazônia,2023,01,10
