estado,municipio,bioma,ano,mês,dia
PARAÍBA,MONTEIRO,Caatinga,2014,01,01
ALAGOAS,SÃO LUÍS DO QUITUNDE,Mata Atlântica,2014,01,01
PIAUÍ,REGENERAÇÃO,Caatinga,2014,01,01
RIO GRANDE DO NORTE,SÃO GONÇALO DO AMARANTE,Caatinga,2014,01,01
PARAÍBA,CURRAL VELHO,Caatinga,2014,01,01
PARAÍBA,MARCAÇÃO,Mata Atlântica,2014,01,01
PIAUÍ,CAMPO MAIOR,Caatinga,2014,01,01
PERNAMBUCO,AFOGADOS DA INGAZEIRA,Caatinga,2014,01,01
PERNAMBUCO,SÃO JOSÉ DO EGITO,Caatinga,2014,01,01
MARANHÃO,NOVA IORQUE,Cerrado,2014,01,01
PERNAMBUCO,BODOCÓ,Caatinga,2014,01,01
PIAUÍ,BURITI DOS LOPES,Caatinga,2014,01,01
MARANHÃO,URBANO SANTOS,Cerrado,2014,01,01
CEARÁ,ITAITINGA,Caatinga,2014,01,01
CEARÁ,CARIRÉ,Caatinga,2014,01,01
MATO GROSSO,CANARANA,Amazônia,2014,01,01
AMAZONAS,ITACOATIARA,Amazônia,2014,01,01
RORAIMA,CARACARAÍ,Amazônia,2014,02,18
RORAIMA,BOA VISTA,Amazônia,2014,02,18
RORAIMA,CAROEBE,Amazônia,2014,02,18
RORAIMA,PACARAIMA,Amazônia,2014,01,01
BAHIA,ILHÉUS,Mata Atlântica,2014,01,01
BAHIA,MACAJUBA,Caatinga,2014,01,01
PERNAMBUCO,PEDRA,Caatinga,2014,01,01
PERNAMBUCO,IPOJUCA,Mata Atlântica,2014,01,01
RORAIMA,SÃO LUIZ,Amazônia,2014,02,18
RORAIMA,MUCAJAÍ,Amazônia,2014,02,18
RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,2014,02,18
MATO GROSSO,ARIPUANÃ,Amazônia,2014,02,18
AMAZONAS,NOVO ARIPUANÃ,Amazônia,2014,02,18
AMAZONAS,MANICORÉ,Amazônia,2014,02,18
RORAIMA,UIRAMUTÃ,Amazônia,2014,02,18
RORAIMA,AMAJARI,Amazônia,2014,02,18
RORAIMA,PACARAIMA,Amazônia,2014,02,18
MARANHÃO,SÃO JOÃO DO PARAÍSO,Cerrado,2014,01,06
PIAUÍ,REDENÇÃO DO GURGUÉIA,Cerrado,2014,01,06
BAHIA,CAMAMU,Mata Atlântica,2014,01,06
MINAS GERAIS,JAÍBA,Caatinga,2014,01,06
BAHIA,RIBEIRÃO DO LARGO,Mata Atlântica,2014,01,06
BAHIA,MUQUÉM DO SÃO FRANCISCO,Cerrado,2014,01,06
BAHIA,CORRENTINA,Cerrado,2014,01,06
BAHIA,WANDERLEY,Cerrado,2014,01,06
BAHIA,ITABERABA,Caatinga,2014,01,06
PERNAMBUCO,SALGUEIRO,Caatinga,2014,01,06
PERNAMBUCO,SÃO JOSÉ DO BELMONTE,Caatinga,2014,01,06
PIAUÍ,REGENERAÇÃO,Caatinga,2014,01,06
MARANHÃO,NOVA IORQUE,Cerrado,2014,01,06
PIAUÍ,MONTE ALEGRE DO PIAUÍ,Cerrado,2014,01,06
TOCANTINS,GUARAÍ,Cerrado,2014,01,06
MARANHÃO,MIRADOR,Cerrado,2014,01,06
PARÁ,DOM ELISEU,Amazônia,2014,01,06
MARANHÃO,BOM JARDIM,Amazônia,2014,01,06
MARANHÃO,BACURITUBA,Amazônia,2014,01,06
MARANHÃO,SANTA LUZIA,Amazônia,2014,01,06
MARANHÃO,JOÃO LISBOA,Amazônia,2014,01,06
MARANHÃO,CIDELÂNDIA,Amazônia,2014,01,06
MARANHÃO,ITINGA DO MARANHÃO,Amazônia,2014,01,06
MARANHÃO,CENTRO DO GUILHERME,Amazônia,2014,01,06
MARANHÃO,CURURUPU,Amazônia,2014,01,06
PARÁ,BONITO,Amazônia,2014,01,06
MATO GROSSO,ARIPUANÃ,Amazônia,2014,01,06
AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2014,01,06
RORAIMA,RORAINÓPOLIS,Amazônia,2014,01,06
RORAIMA,IRACEMA,Amazônia,2014,01,06
RORAIMA,BONFIM,Amazônia,2014,01,06
RORAIMA,CAROEBE,Amazônia,2014,01,06
PARÁ,ÓBIDOS,Amazônia,2014,01,06
RORAIMA,PACARAIMA,Amazônia,2014,01,06
BAHIA,CANAVIEIRAS,Mata Atlântica,2014,01,06
PERNAMBUCO,VENTUROSA,Caatinga,2014,01,06
PIAUÍ,BELÉM DO PIAUÍ,Caatinga,2014,01,06
PIAUÍ,SANTA FILOMENA,Cerrado,2014,01,06
MARANHÃO,MILAGRES DO MARANHÃO,Cerrado,2014,01,06
CEARÁ,COREAÚ,Caatinga,2014,01,06
MARANHÃO,VARGEM GRANDE,Cerrado,2014,01,06
MARANHÃO,ARAIOSES,Caatinga,2014,01,06
RIO GRANDE DO SUL,SÃO BORJA,Pampa,2014,01,06
RORAIMA,RORAINÓPOLIS,Amazônia,2014,01,12
ALAGOAS,SÃO JOSÉ DA LAJE,Mata Atlântica,2014,01,12
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2014,01,12
MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,2014,01,12
MATO GROSSO DO SUL,INOCÊNCIA,Cerrado,2014,01,12
MATO GROSSO DO SUL,BRASILÂNDIA,Cerrado,2014,01,12
ALAGOAS,SÃO LUÍS DO QUITUNDE,Mata Atlântica,2014,01,12
RORAIMA,SÃO LUIZ,Amazônia,2014,01,12
MATO GROSSO,NOVA BRASILÂNDIA,Cerrado,2014,01,12
MATO GROSSO,GUIRATINGA,Cerrado,2014,01,14
MATO GROSSO,NOVA MARINGÁ,Amazônia,2014,01,14
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Cerrado,2014,01,14
MATO GROSSO,SAPEZAL,Cerrado,2014,01,14
TOCANTINS,ARAGUAÇU,Cerrado,2014,01,14
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2014,01,14
MATO GROSSO,NOVA UBIRATÃ,Cerrado,2014,01,14
MATO GROSSO,GAÚCHA DO NORTE,Cerrado,2014,01,14
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Amazônia,2014,01,14
TOCANTINS,TALISMÃ,Cerrado,2014,01,14
MATO GROSSO,PARANATINGA,Amazônia,2014,01,14
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2014,01,14
RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,2014,01,14
RORAIMA,ALTO ALEGRE,Amazônia,2014,01,14
RORAIMA,BOA VISTA,Amazônia,2014,01,14
RORAIMA,CAROEBE,Amazônia,2014,01,14
RORAIMA,RORAINÓPOLIS,Amazônia,2014,01,14
RORAIMA,UIRAMUTÃ,Amazônia,2014,01,14
RORAIMA,PACARAIMA,Amazônia,2014,01,14
RORAIMA,SÃO LUIZ,Amazônia,2014,01,14
MINAS GERAIS,JOSENÓPOLIS,Cerrado,2014,01,14
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2014,01,14
GOIÁS,ARAGARÇAS,Cerrado,2014,01,14
GOIÁS,BONÓPOLIS,Cerrado,2014,01,14
GOIÁS,NOVA CRIXÁS,Cerrado,2014,01,14
GOIÁS,PADRE BERNARDO,Cerrado,2014,01,14
BAHIA,SÃO DESIDÉRIO,Cerrado,2014,01,14
MATO GROSSO,ITIQUIRA,Pantanal,2014,01,14
SÃO PAULO,GUAÍRA,Cerrado,2014,01,14
GOIÁS,INHUMAS,Cerrado,2014,01,14
BAHIA,COCOS,Cerrado,2014,01,14
RORAIMA,ALTO ALEGRE,Amazônia,2014,02,18
PARANÁ,BOA VENTURA DE SÃO ROQUE,Mata Atlântica,2014,02,18
BAHIA,FIRMINO ALVES,Mata Atlântica,2014,02,18
BAHIA,IBICUÍ,Mata Atlântica,2014,02,18
BAHIA,IGUAÍ,Mata Atlântica,2014,02,18
SÃO PAULO,BARRETOS,Mata Atlântica,2014,02,18
PARÁ,CHAVES,Amazônia,2014,01,03
SÃO PAULO,MORRO AGUDO,Cerrado,2014,01,14
MARANHÃO,TUTÓIA,Cerrado,2014,01,14
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,2014,01,05
MARANHÃO,SERRANO DO MARANHÃO,Amazônia,2014,01,14
MARANHÃO,NOVA OLINDA DO MARANHÃO,Amazônia,2014,01,14
PARÁ,PRAINHA,Amazônia,2014,01,14
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2014,01,03
PIAUÍ,COLÔNIA DO GURGUÉIA,Caatinga,2014,01,05
MATO GROSSO,NOVA MARINGÁ,Amazônia,2014,01,05
MATO GROSSO,JACIARA,Cerrado,2014,01,05
MARANHÃO,BALSAS,Cerrado,2014,01,05
PARÁ,MONTE ALEGRE,Amazônia,2014,01,03
PARÁ,ÓBIDOS,Amazônia,2014,01,03
PARÁ,MOJUÍ DOS CAMPOS,Amazônia,2014,01,03
MATO GROSSO,TORIXORÉU,Cerrado,2014,01,03
MATO GROSSO,ALTO GARÇAS,Cerrado,2014,01,03
MATO GROSSO,CÁCERES,Pantanal,2014,01,03
MATO GROSSO,PORTO ESPERIDIÃO,Pantanal,2014,01,03
MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,2014,01,03
MATO GROSSO,CÁCERES,Pantanal,2014,01,03
MATO GROSSO,PARANATINGA,Amazônia,2014,01,03
MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Cerrado,2014,01,03
MATO GROSSO,PORTO ESPERIDIÃO,Amazônia,2014,01,03
MATO GROSSO,PARANATINGA,Cerrado,2014,01,03
MATO GROSSO,COMODORO,Cerrado,2014,01,03
MATO GROSSO,NOVA MARILÂNDIA,Amazônia,2014,01,03
MATO GROSSO,PARANAÍTA,Amazônia,2014,01,03
MATO GROSSO,NOVA CANAÃ DO NORTE,Amazônia,2014,01,03
RORAIMA,BOA VISTA,Amazônia,2014,01,13
PARÁ,MARACANÃ,Amazônia,2014,01,13
PIAUÍ,BATALHA,Caatinga,2014,01,15
MARANHÃO,ALCÂNTARA,Amazônia,2014,01,02
PARÁ,CASTANHAL,Amazônia,2014,01,02
PARÁ,PARAGOMINAS,Amazônia,2014,01,02
MARANHÃO,BURITICUPU,Amazônia,2014,01,02
PARÁ,PRAINHA,Amazônia,2014,01,02
MARANHÃO,PINHEIRO,Amazônia,2014,01,02
MARANHÃO,AÇAILÂNDIA,Amazônia,2014,01,02
PARÁ,ACARÁ,Amazônia,2014,01,02
MARANHÃO,NOVA OLINDA DO MARANHÃO,Amazônia,2014,01,02
PARÁ,PONTA DE PEDRAS,Amazônia,2014,01,02
RORAIMA,RORAINÓPOLIS,Amazônia,2014,01,05
RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,2014,01,05
RORAIMA,NORMANDIA,Amazônia,2014,01,05
RORAIMA,BONFIM,Amazônia,2014,01,05
PARÁ,ITAITUBA,Amazônia,2014,01,05
PARÁ,PRAINHA,Amazônia,2014,01,05
PARÁ,PORTO DE MOZ,Amazônia,2014,01,05
PARÁ,RURÓPOLIS,Amazônia,2014,01,05
PARÁ,MOJUÍ DOS CAMPOS,Amazônia,2014,01,05
PARÁ,ORIXIMINÁ,Amazônia,2014,01,05
PARÁ,MONTE ALEGRE,Amazônia,2014,01,05
PARÁ,MOCAJUBA,Amazônia,2014,01,05
PARÁ,AURORA DO PARÁ,Amazônia,2014,01,05
PARÁ,ALMEIRIM,Amazônia,2014,01,05
PARÁ,TRACUATEUA,Amazônia,2014,01,05
AMAPÁ,VITÓRIA DO JARI,Amazônia,2014,01,05
AMAPÁ,MAZAGÃO,Amazônia,2014,01,05
PARÁ,SANTARÉM,Amazônia,2014,01,05
PARÁ,ÓBIDOS,Amazônia,2014,01,05
AMAZONAS,URUCURITUBA,Amazônia,2014,01,05
PARÁ,URUARÁ,Amazônia,2014,01,05
PARÁ,BELTERRA,Amazônia,2014,01,05
PARÁ,ALTAMIRA,Amazônia,2014,01,05
CEARÁ,TRAIRI,Caatinga,2014,01,11
MINAS GERAIS,SACRAMENTO,Cerrado,2014,01,04
MINAS GERAIS,ITAMBÉ DO MATO DENTRO,Cerrado,2014,01,04
PARÁ,ABAETETUBA,Amazônia,2014,01,04
PIAUÍ,COCAL,Caatinga,2014,01,15
CEARÁ,CAPISTRANO,Caatinga,2014,01,15
MARANHÃO,ANAJATUBA,Amazônia,2014,01,02
MARANHÃO,SANTA LUZIA DO PARUÁ,Amazônia,2014,01,02
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2014,01,02
PARÁ,ABAETETUBA,Amazônia,2014,01,02
MATO GROSSO,NOVA SANTA HELENA,Amazônia,2014,01,03
MATO GROSSO,ALTA FLORESTA,Amazônia,2014,01,03
TOCANTINS,CENTENÁRIO,Cerrado,2014,01,03
RONDÔNIA,JI-PARANÁ,Amazônia,2014,01,03
MATO GROSSO,COLNIZA,Amazônia,2014,01,03
RONDÔNIA,ALTO PARAÍSO,Amazônia,2014,01,03
AMAZONAS,LÁBREA,Amazônia,2014,01,03
PARÁ,ITAITUBA,Amazônia,2014,01,03
PARÁ,VITÓRIA DO XINGU,Amazônia,2014,01,03
PARÁ,URUARÁ,Amazônia,2014,01,03
PARÁ,PORTEL,Amazônia,2014,01,03
PARÁ,PLACAS,Amazônia,2014,01,03
AMAZONAS,BOA VISTA DO RAMOS,Amazônia,2014,01,03
PARÁ,JURUTI,Amazônia,2014,01,03
AMAZONAS,RIO PRETO DA EVA,Amazônia,2014,01,03
PARÁ,TERRA SANTA,Amazônia,2014,01,03
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2014,01,10
RORAIMA,BONFIM,Amazônia,2014,01,10
BAHIA,FORMOSA DO RIO PRETO,Cerrado,2014,01,09
GOIÁS,URUAÇU,Cerrado,2014,01,09
MATO GROSSO,VILA RICA,Cerrado,2014,01,09
TOCANTINS,ARRAIAS,Cerrado,2014,01,09
BAHIA,TABOCAS DO BREJO VELHO,Cerrado,2014,01,13
PARÁ,BUJARU,Amazônia,2014,01,02
MARANHÃO,BOM JESUS DAS SELVAS,Amazônia,2014,01,13
MARANHÃO,CARUTAPERA,Amazônia,2014,01,13
PARÁ,PEIXE-BOI,Amazônia,2014,01,13
PARÁ,VISEU,Amazônia,2014,01,13
MINAS GERAIS,MINAS NOVAS,Cerrado,2014,01,13
MINAS GERAIS,JOSENÓPOLIS,Cerrado,2014,01,13
MINAS GERAIS,ARINOS,Cerrado,2014,01,13
MINAS GERAIS,BERILO,Cerrado,2014,01,13
BAHIA,ITABERABA,Caatinga,2014,01,13
BAHIA,AMÉLIA RODRIGUES,Mata Atlântica,2014,01,13
BAHIA,SÃO DESIDÉRIO,Cerrado,2014,01,13
CEARÁ,ARACATI,Caatinga,2014,01,13
CEARÁ,BEBERIBE,Caatinga,2014,01,13
ESPÍRITO SANTO,DOMINGOS MARTINS,Mata Atlântica,2014,01,13
RIO DE JANEIRO,CARAPEBUS,Mata Atlântica,2014,01,13
MINAS GERAIS,AUGUSTO DE LIMA,Cerrado,2014,01,13
BAHIA,TREMEDAL,Mata Atlântica,2014,01,08
ALAGOAS,MATRIZ DE CAMARAGIBE,Mata Atlântica,2014,01,08
BAHIA,JUAZEIRO,Caatinga,2014,01,08
PERNAMBUCO,CUSTÓDIA,Caatinga,2014,01,08
PIAUÍ,BOM JESUS,Cerrado,2014,01,08
PERNAMBUCO,ESCADA,Mata Atlântica,2014,01,08
CEARÁ,ARACATI,Caatinga,2014,01,08
MATO GROSSO,CÁCERES,Pantanal,2014,01,08
RORAIMA,BOA VISTA,Amazônia,2014,01,08
RORAIMA,NORMANDIA,Amazônia,2014,01,08
PARÁ,ACARÁ,Amazônia,2014,01,04
CEARÁ,BEBERIBE,Caatinga,2014,01,04
SÃO PAULO,SOROCABA,Mata Atlântica,2014,01,07
MINAS GERAIS,JAÍBA,Cerrado,2014,01,09
SÃO PAULO,DESCALVADO,Cerrado,2014,01,09
MINAS GERAIS,WENCESLAU BRAZ,Mata Atlântica,2014,01,09
SÃO PAULO,SANTA RITA DO PASSA QUATRO,Cerrado,2014,01,09
MATO GROSSO,CANARANA,Amazônia,2014,01,09
MATO GROSSO,GUIRATINGA,Cerrado,2014,01,09
MARANHÃO,CIDELÂNDIA,Amazônia,2014,01,02
PARÁ,TOMÉ-AÇU,Amazônia,2014,01,02
MARANHÃO,SÃO JOÃO DO CARÚ,Amazônia,2014,01,02
PARÁ,AURORA DO PARÁ,Amazônia,2014,01,02
PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia,2014,01,02
PARÁ,PLACAS,Amazônia,2014,01,02
MARANHÃO,SÃO JOÃO BATISTA,Amazônia,2014,01,02
MARANHÃO,PEDRO DO ROSÁRIO,Amazônia,2014,01,02
MARANHÃO,PRESIDENTE SARNEY,Amazônia,2014,01,02
PARÁ,VISEU,Amazônia,2014,01,02
PARÁ,CAMETÁ,Amazônia,2014,01,02
MARANHÃO,PENALVA,Amazônia,2014,01,02
PARÁ,GOIANÉSIA DO PARÁ,Amazônia,2014,01,02
MARANHÃO,GOVERNADOR NUNES FREIRE,Amazônia,2014,01,02
PARÁ,ULIANÓPOLIS,Amazônia,2014,01,02
PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia,2014,01,02
PARÁ,CAPITÃO POÇO,Amazônia,2014,01,02
MARANHÃO,BOM JESUS DAS SELVAS,Amazônia,2014,01,02
MARANHÃO,MARANHÃOZINHO,Amazônia,2014,01,02
MARANHÃO,BOM JARDIM,Amazônia,2014,01,02
MARANHÃO,ALTO ALEGRE DO PINDARÉ,Amazônia,2014,01,02
MARANHÃO,CENTRO NOVO DO MARANHÃO,Amazônia,2014,01,02
PARÁ,BRAGANÇA,Amazônia,2014,01,02
PARÁ,CASTANHAL,Amazônia,2014,01,02
PARÁ,VIGIA,Amazônia,2014,01,02
PARÁ,ALENQUER,Amazônia,2014,01,02
PARÁ,MUANÁ,Amazônia,2014,01,02
PARÁ,CACHOEIRA DO ARARI,Amazônia,2014,01,02
PARÁ,MOJU,Amazônia,2014,01,02
PARÁ,TAILÂNDIA,Amazônia,2014,01,02
MARANHÃO,VITÓRIA DO MEARIM,Amazônia,2014,01,02
PARÁ,BRASIL NOVO,Amazônia,2014,01,02
MATO GROSSO,PONTES E LACERDA,Amazônia,2014,01,10
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2014,01,10
PARÁ,CONCÓRDIA DO PARÁ,Amazônia,2014,01,02
MARANHÃO,VIANA,Amazônia,2014,01,02
PARÁ,SANTA IZABEL DO PARÁ,Amazônia,2014,01,02
PARÁ,BAIÃO,Amazônia,2014,01,02
PARÁ,URUARÁ,Amazônia,2014,01,02
MATO GROSSO,PRIMAVERA DO LESTE,Cerrado,2014,01,02
MATO GROSSO,GAÚCHA DO NORTE,Cerrado,2014,01,02
MATO GROSSO,CANARANA,Amazônia,2014,01,02
TOCANTINS,ARAGUAÇU,Cerrado,2014,01,02
TOCANTINS,TOCANTÍNIA,Cerrado,2014,01,02
TOCANTINS,RECURSOLÂNDIA,Cerrado,2014,01,02
MATO GROSSO,FELIZ NATAL,Amazônia,2014,01,02
TOCANTINS,SÃO VALÉRIO,Cerrado,2014,01,02
MATO GROSSO,CANABRAVA DO NORTE,Amazônia,2014,01,02
SÃO PAULO,BERNARDINO DE CAMPOS,Mata Atlântica,2014,01,07
MINAS GERAIS,ARANTINA,Mata Atlântica,2014,01,07
MATO GROSSO DO SUL,NAVIRAÍ,Mata Atlântica,2014,01,07
SÃO PAULO,GUARANTÃ,Mata Atlântica,2014,01,07
SÃO PAULO,MAIRIPORÃ,Mata Atlântica,2014,01,07
MATO GROSSO,CANABRAVA DO NORTE,Amazônia,2014,01,05
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2014,01,05
TOCANTINS,MIRACEMA DO TOCANTINS,Cerrado,2014,01,05
TOCANTINS,PEDRO AFONSO,Cerrado,2014,01,05
MARANHÃO,ANAJATUBA,Amazônia,2014,01,05
MARANHÃO,GRAJAÚ,Cerrado,2014,01,05
PARÁ,PLACAS,Amazônia,2014,01,05
MATO GROSSO,NOVA LACERDA,Amazônia,2014,01,10
PARANÁ,JURANDA,Mata Atlântica,2014,01,10
PARANÁ,ITAIPULÂNDIA,Mata Atlântica,2014,01,10
PARANÁ,PEABIRU,Mata Atlântica,2014,01,10
PARANÁ,CIANORTE,Mata Atlântica,2014,01,10
PARANÁ,MAMBORÊ,Mata Atlântica,2014,01,10
PARANÁ,MARIPÁ,Mata Atlântica,2014,01,10
MATO GROSSO DO SUL,NOVA ANDRADINA,Cerrado,2014,01,10
GOIÁS,NIQUELÂNDIA,Cerrado,2014,01,09
MATO GROSSO,PARANATINGA,Amazônia,2014,01,09
RIO DE JANEIRO,ARARUAMA,Mata Atlântica,2014,01,09
RIO DE JANEIRO,BARRA MANSA,Mata Atlântica,2014,01,09
MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazônia,2014,01,02
TOCANTINS,APARECIDA DO RIO NEGRO,Cerrado,2014,01,02
TOCANTINS,PONTE ALTA DO BOM JESUS,Cerrado,2014,01,02
TOCANTINS,DIANÓPOLIS,Cerrado,2014,01,02
TOCANTINS,NAZARÉ,Cerrado,2014,01,02
TOCANTINS,GUARAÍ,Cerrado,2014,01,02
MARANHÃO,FORMOSA DA SERRA NEGRA,Cerrado,2014,01,02
PARÁ,SÃO GERALDO DO ARAGUAIA,Amazônia,2014,01,02
MARANHÃO,BARRA DO CORDA,Cerrado,2014,01,02
MARANHÃO,TUNTUM,Cerrado,2014,01,02
MARANHÃO,SÃO ROBERTO,Cerrado,2014,01,02
MARANHÃO,FORTALEZA DOS NOGUEIRAS,Cerrado,2014,01,02
MARANHÃO,GRAJAÚ,Cerrado,2014,01,02
PARÁ,SAPUCAIA,Amazônia,2014,01,02
MARANHÃO,ARAME,Amazônia,2014,01,02
MARANHÃO,IGARAPÉ GRANDE,Cerrado,2014,01,02
TOCANTINS,ARAGUATINS,Cerrado,2014,01,02
MARANHÃO,SÍTIO NOVO,Cerrado,2014,01,02
MARANHÃO,FEIRA NOVA DO MARANHÃO,Cerrado,2014,01,02
MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,Cerrado,2014,01,02
MARANHÃO,TASSO FRAGOSO,Cerrado,2014,01,02
MARANHÃO,IMPERATRIZ,Cerrado,2014,01,02
MATO GROSSO,ALTO BOA VISTA,Amazônia,2014,01,05
MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,2014,01,05
MATO GROSSO,SORRISO,Amazônia,2014,01,05
MATO GROSSO,BARRA DO BUGRES,Amazônia,2014,01,05
MATO GROSSO,BOM JESUS DO ARAGUAIA,Cerrado,2014,01,05
MATO GROSSO,SAPEZAL,Cerrado,2014,01,05
MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazônia,2014,01,05
RIO GRANDE DO NORTE,LAJES PINTADAS,Caatinga,2014,01,05
RIO GRANDE DO SUL,PINHEIRO MACHADO,Pampa,2014,01,05
RIO GRANDE DO SUL,BAGÉ,Pampa,2014,01,05
RIO GRANDE DO SUL,TUPANDI,Mata Atlântica,2014,01,05
PARANÁ,QUINTA DO SOL,Mata Atlântica,2014,01,05
MINAS GERAIS,MADRE DE DEUS DE MINAS,Mata Atlântica,2014,01,05
SÃO PAULO,SANTO ANTÔNIO DO ARACANGUÁ,Mata Atlântica,2014,01,05
MATO GROSSO DO SUL,JARAGUARI,Cerrado,2014,01,05
MATO GROSSO DO SUL,PONTA PORÃ,Cerrado,2014,01,05
MATO GROSSO DO SUL,SELVÍRIA,Cerrado,2014,01,05
