estado,municipio,bioma,ano,mês,dia
GOIÁS,GOIANIRA,Cerrado,2021,07,30
SÃO PAULO,SÃO JOSÉ DOS CAMPOS,Mata Atlântica,2021,07,30
GOIÁS,BALIZA,Cerrado,2021,07,30
PARÁ,TOMÉ-AÇU,Amazônia,2021,07,30
GOIÁS,SILVÂNIA,Cerrado,2021,07,30
GOIÁS,LUZIÂNIA,Cerrado,2021,07,30
MATO GROSSO,CUIABÁ,Pantanal,2021,07,30
GOIÁS,ANICUNS,Cerrado,2021,07,30
GOIÁS,BOM JARDIM DE GOIÁS,Cerrado,2021,07,30
MATO GROSSO,ARAGUAIANA,Cerrado,2021,07,30
GOIÁS,NOVO GAMA,Cerrado,2021,07,30
MATO GROSSO,ARAGUAIANA,Cerrado,2021,07,30
GOIÁS,ARAGARÇAS,Cerrado,2021,07,30
PIAUÍ,ANTÔNIO ALMEIDA,Cerrado,2021,07,30
MATO GROSSO,VILA RICA,Amazônia,2021,07,30
PIAUÍ,GEMINIANO,Caatinga,2021,07,30
PIAUÍ,MARCOS PARENTE,Cerrado,2021,07,30
TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,2021,07,30
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,2021,07,30
PIAUÍ,SÃO LUIS DO PIAUÍ,Caatinga,2021,07,30
TOCANTINS,RIO SONO,Cerrado,2021,07,30
BAHIA,CAMPO ALEGRE DE LOURDES,Caatinga,2021,07,30
PIAUÍ,ANÍSIO DE ABREU,Caatinga,2021,07,30
BAHIA,COTEGIPE,Cerrado,2021,07,30
TOCANTINS,MATEIROS,Cerrado,2021,07,30
TOCANTINS,NATIVIDADE,Cerrado,2021,07,30
BAHIA,RIACHÃO DAS NEVES,Cerrado,2021,07,30
PIAUÍ,BAIXA GRANDE DO RIBEIRO,Cerrado,2021,07,30
TOCANTINS,PIUM,Cerrado,2021,07,30
PIAUÍ,COLÔNIA DO GURGUÉIA,Cerrado,2021,07,30
BAHIA,FORMOSA DO RIO PRETO,Cerrado,2021,07,30
PIAUÍ,CANTO DO BURITI,Cerrado,2021,07,30
BAHIA,BARRA,Cerrado,2021,07,30
PIAUÍ,CANAVIEIRA,Cerrado,2021,07,30
PIAUÍ,RIBEIRO GONÇALVES,Cerrado,2021,07,30
PIAUÍ,SÃO JOSÉ DO PEIXE,Caatinga,2021,07,30
AMAPÁ,TARTARUGALZINHO,Amazônia,2021,07,30
PIAUÍ,URUÇUÍ,Cerrado,2021,07,30
AMAPÁ,FERREIRA GOMES,Amazônia,2021,07,30
PIAUÍ,BELÉM DO PIAUÍ,Caatinga,2021,07,30
PIAUÍ,ITAINÓPOLIS,Caatinga,2021,07,30
MINAS GERAIS,FORMOSO,Cerrado,2021,07,30
MATO GROSSO,NOVA NAZARÉ,Cerrado,2021,07,30
MINAS GERAIS,CÔNEGO MARINHO,Cerrado,2021,07,30
TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,2021,07,30
GOIÁS,PADRE BERNARDO,Cerrado,2021,07,30
GOIÁS,ITAPACI,Cerrado,2021,07,30
BAHIA,COCOS,Cerrado,2021,07,30
MATO GROSSO,GUARANTÃ DO NORTE,Amazônia,2021,07,30
PIAUÍ,SANTO ANTÔNIO DE LISBOA,Caatinga,2021,07,30
MATO GROSSO,UNIÃO DO SUL,Amazônia,2021,07,30
TOCANTINS,GUARAÍ,Cerrado,2021,07,30
TOCANTINS,ARRAIAS,Cerrado,2021,07,30
MARANHÃO,AFONSO CUNHA,Cerrado,2021,07,30
MARANHÃO,CHAPADINHA,Cerrado,2021,07,30
PARÁ,CONCEIÇÃO DO ARAGUAIA,Amazônia,2021,07,30
TOCANTINS,PARANÃ,Cerrado,2021,07,30
RIO GRANDE DO SUL,SANTA MARIA,Pampa,2021,07,30
PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,2021,07,30
SANTA CATARINA,LAGES,Mata Atlântica,2021,07,30
RIO GRANDE DO SUL,ESMERALDA,Mata Atlântica,2021,07,30
RIO GRANDE DO SUL,VACARIA,Mata Atlântica,2021,07,30
MARANHÃO,BALSAS,Cerrado,2021,07,30
SANTA CATARINA,RIO DO CAMPO,Mata Atlântica,2021,07,30
PARANÁ,PALMAS,Mata Atlântica,2021,07,30
PARANÁ,SÃO JOÃO DO TRIUNFO,Mata Atlântica,2021,07,30
TOCANTINS,GOIATINS,Cerrado,2021,07,30
PARANÁ,LAPA,Mata Atlântica,2021,07,30
PARANÁ,IVAÍ,Mata Atlântica,2021,07,30
PARANÁ,PIRAÍ DO SUL,Cerrado,2021,07,30
PARÁ,NOVO PROGRESSO,Amazônia,2021,07,30
PARANÁ,ARAPOTI,Mata Atlântica,2021,07,30
PARÁ,REDENÇÃO,Amazônia,2021,07,30
PARÁ,OURILÂNDIA DO NORTE,Amazônia,2021,07,30
PARANÁ,CONGONHINHAS,Mata Atlântica,2021,07,30
SÃO PAULO,IPAUSSU,Mata Atlântica,2021,07,30
RIO DE JANEIRO,ITAGUAÍ,Mata Atlântica,2021,07,30
MINAS GERAIS,ARANTINA,Mata Atlântica,2021,07,30
TOCANTINS,PINDORAMA DO TOCANTINS,Cerrado,2021,07,30
MINAS GERAIS,TRÊS CORAÇÕES,Mata Atlântica,2021,07,30
SÃO PAULO,RINCÃO,Cerrado,2021,07,30
RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlântica,2021,07,30
MINAS GERAIS,SERRANIA,Mata Atlântica,2021,07,30
MINAS GERAIS,CARRANCAS,Mata Atlântica,2021,07,30
SÃO PAULO,SANTA ROSA DE VITERBO,Cerrado,2021,07,30
MINAS GERAIS,OLIVEIRA FORTES,Mata Atlântica,2021,07,30
TOCANTINS,CONCEIÇÃO DO TOCANTINS,Cerrado,2021,07,30
MATO GROSSO,NOVA SANTA HELENA,Amazônia,2021,07,30
MINAS GERAIS,BURITIS,Cerrado,2021,07,30
GOIÁS,FORMOSA,Cerrado,2021,07,30
MINAS GERAIS,ITABIRITO,Mata Atlântica,2021,07,30
MINAS GERAIS,SACRAMENTO,Cerrado,2021,07,30
MINAS GERAIS,ARAXÁ,Cerrado,2021,07,30
MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,2021,07,30
MINAS GERAIS,LAGOA SANTA,Cerrado,2021,07,30
MINAS GERAIS,IBIÁ,Cerrado,2021,07,30
MINAS GERAIS,MARTINHO CAMPOS,Cerrado,2021,07,30
PARÁ,ITAITUBA,Amazônia,2021,07,30
MINAS GERAIS,SETE LAGOAS,Cerrado,2021,07,30
MINAS GERAIS,SERRA DO SALITRE,Cerrado,2021,07,30
MINAS GERAIS,PERDIZES,Cerrado,2021,07,30
TOCANTINS,PORTO NACIONAL,Cerrado,2021,07,30
TOCANTINS,TAGUATINGA,Cerrado,2021,07,30
GOIÁS,SÃO JOÃO D'ALIANÇA,Cerrado,2021,07,30
GOIÁS,NOVA CRIXÁS,Cerrado,2021,07,30
TOCANTINS,SUCUPIRA,Cerrado,2021,07,30
GOIÁS,FLORES DE GOIÁS,Cerrado,2021,07,30
MARANHÃO,NOVA IORQUE,Cerrado,2021,07,30
GOIÁS,CAMPINORTE,Cerrado,2021,07,30
MARANHÃO,SUCUPIRA DO NORTE,Cerrado,2021,07,30
PARÁ,ALTAMIRA,Amazônia,2021,07,30
MARANHÃO,SÃO JOÃO DO PARAÍSO,Cerrado,2021,07,30
TOCANTINS,CRISTALÂNDIA,Cerrado,2021,07,30
BAHIA,JABORANDI,Cerrado,2021,07,30
GOIÁS,BONÓPOLIS,Cerrado,2021,07,30
BAHIA,CORRENTINA,Cerrado,2021,07,30
BAHIA,SÃO DESIDÉRIO,Cerrado,2021,07,30
PARÁ,JACAREACANGA,Amazônia,2021,07,30
MATO GROSSO,SANTA TEREZINHA,Amazônia,2021,07,30
TOCANTINS,PEIXE,Cerrado,2021,07,30
PARÁ,ELDORADO DO CARAJÁS,Amazônia,2021,07,30
PARÁ,PARAUAPEBAS,Amazônia,2021,07,30
BAHIA,PARATINGA,Caatinga,2021,07,30
BAHIA,PARATINGA,Cerrado,2021,07,30
BAHIA,TABOCAS DO BREJO VELHO,Cerrado,2021,07,30
TOCANTINS,PONTE ALTA DO BOM JESUS,Cerrado,2021,07,30
TOCANTINS,PALMAS,Cerrado,2021,07,30
MARANHÃO,PARNARAMA,Cerrado,2021,07,30
MARANHÃO,CAXIAS,Cerrado,2021,07,30
TOCANTINS,RECURSOLÂNDIA,Cerrado,2021,07,30
TOCANTINS,ARAGUACEMA,Cerrado,2021,07,30
MARANHÃO,CODÓ,Cerrado,2021,07,30
MARANHÃO,ALDEIAS ALTAS,Cerrado,2021,07,30
BAHIA,LUÍS EDUARDO MAGALHÃES,Cerrado,2021,07,30
MATO GROSSO,NOVO MUNDO,Amazônia,2021,07,30
BAHIA,BARREIRAS,Cerrado,2021,07,30
PIAUÍ,BARREIRAS DO PIAUÍ,Cerrado,2021,07,30
MATO GROSSO,CANARANA,Cerrado,2021,07,30
RONDÔNIA,ALTO PARAÍSO,Amazônia,2021,07,31
PARÁ,NOVO PROGRESSO,Amazônia,2021,07,31
RONDÔNIA,PORTO VELHO,Amazônia,2021,07,31
AMAZONAS,NOVO ARIPUANÃ,Amazônia,2021,07,31
MATO GROSSO,JUARA,Amazônia,2021,07,31
PARÁ,ALTAMIRA,Amazônia,2021,07,31
PARÁ,JACAREACANGA,Amazônia,2021,07,31
MATO GROSSO DO SUL,ANTÔNIO JOÃO,Cerrado,2021,07,31
RIO GRANDE DO SUL,SÃO FRANCISCO DE PAULA,Mata Atlântica,2021,07,31
PIAUÍ,NAZARÉ DO PIAUÍ,Caatinga,2021,07,31
MATO GROSSO,NOVA LACERDA,Amazônia,2021,07,31
RONDÔNIA,CAMPO NOVO DE RONDÔNIA,Amazônia,2021,07,31
MATO GROSSO,ARIPUANÃ,Amazônia,2021,07,31
AMAZONAS,APUÍ,Amazônia,2021,07,31
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2021,07,31
ACRE,PORTO ACRE,Amazônia,2021,07,31
MATO GROSSO,CANARANA,Cerrado,2021,07,31
MATO GROSSO,COLNIZA,Amazônia,2021,07,31
AMAZONAS,LÁBREA,Amazônia,2021,07,31
MATO GROSSO,PARANATINGA,Amazônia,2021,07,31
PARANÁ,PIRAQUARA,Mata Atlântica,2021,07,31
PARANÁ,PONTA GROSSA,Mata Atlântica,2021,07,31
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2021,07,31
PARANÁ,ITAPERUÇU,Mata Atlântica,2021,07,31
PARANÁ,PIRAÍ DO SUL,Mata Atlântica,2021,07,31
SÃO PAULO,AVAÍ,Mata Atlântica,2021,07,31
MATO GROSSO,RONDOLÂNDIA,Amazônia,2021,07,31
MINAS GERAIS,BOM SUCESSO,Mata Atlântica,2021,07,31
SÃO PAULO,FLORA RICA,Mata Atlântica,2021,07,31
SÃO PAULO,GLICÉRIO,Mata Atlântica,2021,07,31
SÃO PAULO,ARAÇATUBA,Mata Atlântica,2021,07,31
SÃO PAULO,GUARARAPES,Mata Atlântica,2021,07,31
MATO GROSSO,SANTA TEREZINHA,Amazônia,2021,07,31
MINAS GERAIS,GURINHATÃ,Mata Atlântica,2021,07,31
RONDÔNIA,PORTO VELHO,Amazônia,2021,07,31
AMAZONAS,MANICORÉ,Amazônia,2021,07,31
MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,2021,07,31
RONDÔNIA,CUJUBIM,Amazônia,2021,07,31
RONDÔNIA,CANDEIAS DO JAMARI,Amazônia,2021,07,31
AMAZONAS,CANUTAMA,Amazônia,2021,07,31
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2021,07,31
AMAZONAS,HUMAITÁ,Amazônia,2021,07,31
MATO GROSSO,NOVA BANDEIRANTES,Amazônia,2021,07,31
AMAZONAS,BOCA DO ACRE,Amazônia,2021,07,31
RONDÔNIA,NOVA MAMORÉ,Amazônia,2021,07,31
PARÁ,ALTAMIRA,Amazônia,2021,07,31
PARÁ,ÁGUA AZUL DO NORTE,Amazônia,2021,07,31
RONDÔNIA,VILHENA,Amazônia,2021,07,31
AMAZONAS,LÁBREA,Amazônia,2021,07,31
MATO GROSSO,COTRIGUAÇU,Amazônia,2021,07,31
TOCANTINS,PIUM,Cerrado,2021,07,31
AMAZONAS,TAPAUÁ,Amazônia,2021,07,31
PARÁ,REDENÇÃO,Amazônia,2021,07,31
PARÁ,ITAITUBA,Amazônia,2021,07,31
PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,2021,07,31
MATO GROSSO,LUCIARA,Cerrado,2021,07,31
PARÁ,NOVO PROGRESSO,Amazônia,2021,07,31
MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2021,07,31
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2021,07,31
RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,2021,07,31
MATO GROSSO,NOVA MARINGÁ,Amazônia,2021,07,31
MATO GROSSO,CAMPINÁPOLIS,Cerrado,2021,07,31
RONDÔNIA,JI-PARANÁ,Amazônia,2021,07,31
MATO GROSSO,JURUENA,Amazônia,2021,07,31
PARANÁ,SÃO JOSÉ DOS PINHAIS,Mata Atlântica,2021,07,31
RIO GRANDE DO SUL,TRIUNFO,Pampa,2021,07,31
RIO GRANDE DO SUL,PEDRAS ALTAS,Pampa,2021,07,31
RIO GRANDE DO SUL,ACEGUÁ,Pampa,2021,07,31
PARANÁ,PINHAIS,Mata Atlântica,2021,07,31
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2021,07,31
MATO GROSSO,NOVA NAZARÉ,Cerrado,2021,07,31
PARANÁ,BITURUNA,Mata Atlântica,2021,07,31
PARANÁ,AGUDOS DO SUL,Mata Atlântica,2021,07,31
PARANÁ,SÃO MATEUS DO SUL,Mata Atlântica,2021,07,31
AMAZONAS,CANUTAMA,Amazônia,2021,07,31
AMAZONAS,CAREIRO,Amazônia,2021,07,31
MATO GROSSO,CLÁUDIA,Amazônia,2021,07,31
MATO GROSSO DO SUL,PORTO MURTINHO,Cerrado,2021,07,31
RIO GRANDE DO SUL,SÃO FRANCISCO DE PAULA,Mata Atlântica,2021,07,31
AMAZONAS,CAAPIRANGA,Amazônia,2021,07,31
RIO GRANDE DO SUL,ALTO FELIZ,Mata Atlântica,2021,07,31
RIO GRANDE DO SUL,SOLEDADE,Mata Atlântica,2021,07,31
PARÁ,TRAIRÃO,Amazônia,2021,07,31
RONDÔNIA,SERINGUEIRAS,Amazônia,2021,07,31
RIO GRANDE DO SUL,SÃO GABRIEL,Pampa,2021,07,31
RIO GRANDE DO SUL,ALEGRETE,Pampa,2021,07,31
RIO GRANDE DO SUL,SÃO GABRIEL,Pampa,2021,07,31
RIO GRANDE DO SUL,MATA,Pampa,2021,07,31
RIO GRANDE DO SUL,SÃO MARTINHO DA SERRA,Pampa,2021,07,31
RIO GRANDE DO SUL,BOM JESUS,Mata Atlântica,2021,07,31
RIO GRANDE DO SUL,CARAZINHO,Mata Atlântica,2021,07,31
MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Cerrado,2021,07,31
SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica,2021,07,31
SANTA CATARINA,PAINEL,Mata Atlântica,2021,07,31
TOCANTINS,PUGMIL,Cerrado,2021,07,31
MATO GROSSO,SERRA NOVA DOURADA,Cerrado,2021,07,31
AMAZONAS,PAUINI,Amazônia,2021,07,31
PARANÁ,MANDIRITUBA,Mata Atlântica,2021,07,31
RIO GRANDE DO SUL,MANOEL VIANA,Pampa,2021,07,31
RIO GRANDE DO SUL,DEZESSEIS DE NOVEMBRO,Pampa,2021,07,31
AMAZONAS,BORBA,Amazônia,2021,07,31
MINAS GERAIS,BOM DESPACHO,Cerrado,2021,07,31
MINAS GERAIS,PATROCÍNIO,Cerrado,2021,07,31
MATO GROSSO DO SUL,RIO BRILHANTE,Cerrado,2021,07,31
MATO GROSSO DO SUL,NOVA ALVORADA DO SUL,Cerrado,2021,07,31
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2021,07,31
MATO GROSSO DO SUL,APARECIDA DO TABOADO,Cerrado,2021,07,31
GOIÁS,RIO VERDE,Cerrado,2021,07,31
GOIÁS,MINEIROS,Cerrado,2021,07,31
MINAS GERAIS,PARACATU,Cerrado,2021,07,31
GOIÁS,CAIAPÔNIA,Cerrado,2021,07,31
GOIÁS,ARAGARÇAS,Cerrado,2021,07,31
MATO GROSSO,ALTA FLORESTA,Amazônia,2021,07,31
SANTA CATARINA,SOMBRIO,Mata Atlântica,2021,07,31
AMAZONAS,MANACAPURU,Amazônia,2021,07,31
RIO GRANDE DO SUL,SÃO MARCOS,Mata Atlântica,2021,07,31
RIO GRANDE DO SUL,JAQUIRANA,Mata Atlântica,2021,07,31
MATO GROSSO,POXORÉU,Cerrado,2021,07,31
MATO GROSSO,UNIÃO DO SUL,Amazônia,2021,07,31
SANTA CATARINA,FRAIBURGO,Mata Atlântica,2021,07,31
SANTA CATARINA,SALETE,Mata Atlântica,2021,07,31
SANTA CATARINA,IPORÃ DO OESTE,Mata Atlântica,2021,07,31
SANTA CATARINA,RIO DAS ANTAS,Mata Atlântica,2021,07,31
RONDÔNIA,NOVA UNIÃO,Amazônia,2021,07,31
SANTA CATARINA,VARGEÃO,Mata Atlântica,2021,07,31
SANTA CATARINA,ÁGUA DOCE,Mata Atlântica,2021,07,31
SANTA CATARINA,PASSOS MAIA,Mata Atlântica,2021,07,31
MATO GROSSO,TABAPORÃ,Amazônia,2021,07,31
SANTA CATARINA,IRINEÓPOLIS,Mata Atlântica,2021,07,31
SANTA CATARINA,CANOINHAS,Mata Atlântica,2021,07,31
PARANÁ,PALMAS,Mata Atlântica,2021,07,31
PARANÁ,PORTO VITÓRIA,Mata Atlântica,2021,07,31
MATO GROSSO,CUIABÁ,Cerrado,2021,07,31
SANTA CATARINA,CAPÃO ALTO,Mata Atlântica,2021,07,31
RIO GRANDE DO SUL,CACIQUE DOBLE,Mata Atlântica,2021,07,31
SANTA CATARINA,CAMPOS NOVOS,Mata Atlântica,2021,07,31
SANTA CATARINA,BRUNÓPOLIS,Mata Atlântica,2021,07,31
RIO GRANDE DO SUL,ALPESTRE,Mata Atlântica,2021,07,31
SANTA CATARINA,CURITIBANOS,Mata Atlântica,2021,07,31
RONDÔNIA,SÃO MIGUEL DO GUAPORÉ,Amazônia,2021,07,31
PIAUÍ,OEIRAS,Caatinga,2021,07,31
MARANHÃO,TUTÓIA,Cerrado,2021,07,31
BAHIA,BARRA,Cerrado,2021,07,31
MARANHÃO,FERNANDO FALCÃO,Cerrado,2021,07,31
PIAUÍ,PIO IX,Caatinga,2021,07,31
PIAUÍ,SÃO LUIS DO PIAUÍ,Caatinga,2021,07,31
PIAUÍ,SÃO JOSÉ DO PIAUÍ,Caatinga,2021,07,31
ESPÍRITO SANTO,SÃO DOMINGOS DO NORTE,Mata Atlântica,2021,07,31
MARANHÃO,MIRADOR,Cerrado,2021,07,31
CEARÁ,ICÓ,Caatinga,2021,07,31
PIAUÍ,VALENÇA DO PIAUÍ,Caatinga,2021,07,31
PIAUÍ,SÃO MIGUEL DO TAPUIO,Caatinga,2021,07,31
CEARÁ,JAGUARIBE,Caatinga,2021,07,31
MARANHÃO,SENADOR ALEXANDRE COSTA,Cerrado,2021,07,31
PIAUÍ,PALMEIRA DO PIAUÍ,Cerrado,2021,07,31
MARANHÃO,CODÓ,Cerrado,2021,07,31
PIAUÍ,COLÔNIA DO GURGUÉIA,Cerrado,2021,07,31
PIAUÍ,CANAVIEIRA,Cerrado,2021,07,31
PIAUÍ,SÃO JOSÉ DO PEIXE,Caatinga,2021,07,31
CEARÁ,COREAÚ,Caatinga,2021,07,31
PIAUÍ,COLÔNIA DO PIAUÍ,Caatinga,2021,07,31
PIAUÍ,CANAVIEIRA,Caatinga,2021,07,31
CEARÁ,FRECHEIRINHA,Caatinga,2021,07,31
PIAUÍ,JERUMENHA,Caatinga,2021,07,31
MARANHÃO,SÃO BENEDITO DO RIO PRETO,Cerrado,2021,07,31
MARANHÃO,CHAPADINHA,Cerrado,2021,07,31
PIAUÍ,JERUMENHA,Cerrado,2021,07,31
PIAUÍ,SANTO ANTÔNIO DE LISBOA,Caatinga,2021,07,31
PIAUÍ,FRANCISCO SANTOS,Caatinga,2021,07,31
BAHIA,TABOCAS DO BREJO VELHO,Cerrado,2021,08,01
MINAS GERAIS,MUZAMBINHO,Mata Atlântica,2021,08,01
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2021,08,01
MINAS GERAIS,BUENÓPOLIS,Cerrado,2021,08,01
AMAZONAS,LÁBREA,Amazônia,2021,08,01
MATO GROSSO,COLNIZA,Amazônia,2021,08,01
PIAUÍ,ANÍSIO DE ABREU,Caatinga,2021,08,01
PIAUÍ,COLÔNIA DO PIAUÍ,Caatinga,2021,08,01
PIAUÍ,JERUMENHA,Caatinga,2021,08,01
PIAUÍ,FLORIANO,Caatinga,2021,08,01
PIAUÍ,MONTE ALEGRE DO PIAUÍ,Cerrado,2021,08,01
PIAUÍ,BOM JESUS,Cerrado,2021,08,01
PIAUÍ,BAIXA GRANDE DO RIBEIRO,Cerrado,2021,08,01
PIAUÍ,RIBEIRO GONÇALVES,Cerrado,2021,08,01
PIAUÍ,URUÇUÍ,Cerrado,2021,08,01
PIAUÍ,CANAVIEIRA,Cerrado,2021,08,01
PIAUÍ,ANTÔNIO ALMEIDA,Cerrado,2021,08,01
PIAUÍ,MARCOS PARENTE,Cerrado,2021,08,01
PIAUÍ,JERUMENHA,Cerrado,2021,08,01
PIAUÍ,PORTO ALEGRE DO PIAUÍ,Cerrado,2021,08,01
MARANHÃO,SÃO JOÃO DOS PATOS,Cerrado,2021,08,01
PIAUÍ,GUADALUPE,Cerrado,2021,08,01
MARANHÃO,BARÃO DE GRAJAÚ,Cerrado,2021,08,01
MARANHÃO,CODÓ,Cerrado,2021,08,01
