estado,municipio,bioma,ano,mês,dia
PARÁ,ORIXIMINÁ,Amazônia,2015,03,11
SERGIPE,RIACHÃO DO DANTAS,Caatinga,2015,03,11
SERGIPE,JAPARATUBA,Mata Atlântica,2015,03,11
SERGIPE,AQUIDABÃ,Mata Atlântica,2015,03,11
ALAGOAS,MURICI,Mata Atlântica,2015,02,17
SERGIPE,TOBIAS BARRETO,Caatinga,2015,02,17
SERGIPE,SIMÃO DIAS,Caatinga,2015,02,17
BAHIA,ENTRE RIOS,Mata Atlântica,2015,02,17
BAHIA,SÃO FRANCISCO DO CONDE,Mata Atlântica,2015,02,17
BAHIA,AMÉLIA RODRIGUES,Mata Atlântica,2015,02,17
BAHIA,VALENÇA,Mata Atlântica,2015,02,17
SERGIPE,LAGARTO,Caatinga,2015,02,17
GOIÁS,BOM JESUS DE GOIÁS,Cerrado,2015,03,03
GOIÁS,EDEALINA,Cerrado,2015,03,03
MINAS GERAIS,MONTES CLAROS,Cerrado,2015,03,03
BAHIA,SÃO DESIDÉRIO,Cerrado,2015,03,03
GOIÁS,JUSSARA,Cerrado,2015,03,03
MATO GROSSO,QUERÊNCIA,Amazônia,2015,03,01
SÃO PAULO,ALTINÓPOLIS,Cerrado,2015,03,02
MATO GROSSO DO SUL,BANDEIRANTES,Cerrado,2015,03,02
MATO GROSSO DO SUL,MIRANDA,Cerrado,2015,03,02
MATO GROSSO,SÃO PEDRO DA CIPA,Cerrado,2015,03,02
MATO GROSSO,CONFRESA,Amazônia,2015,03,02
RONDÔNIA,CEREJEIRAS,Amazônia,2015,03,02
MATO GROSSO,NOVA MUTUM,Cerrado,2015,03,02
RIO GRANDE DO SUL,GUAPORÉ,Mata Atlântica,2015,03,02
MATO GROSSO,BRASNORTE,Cerrado,2015,02,25
MATO GROSSO,TAPURAH,Cerrado,2015,02,25
MATO GROSSO,IPIRANGA DO NORTE,Amazônia,2015,02,25
MATO GROSSO,JUARA,Amazônia,2015,02,25
MATO GROSSO,NOVA MARINGÁ,Amazônia,2015,02,25
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2015,02,25
GOIÁS,SANTA ROSA DE GOIÁS,Cerrado,2015,03,03
BAHIA,BARRA,Cerrado,2015,03,03
TOCANTINS,BOM JESUS DO TOCANTINS,Cerrado,2015,03,03
MINAS GERAIS,ALTO RIO DOCE,Mata Atlântica,2015,03,03
BAHIA,TANHAÇU,Caatinga,2015,03,03
MATO GROSSO,NORTELÂNDIA,Amazônia,2015,03,03
RIO DE JANEIRO,CARAPEBUS,Mata Atlântica,2015,03,03
SERGIPE,ITABAIANINHA,Caatinga,2015,03,07
SERGIPE,MOITA BONITA,Caatinga,2015,03,07
ALAGOAS,CAPELA,Mata Atlântica,2015,03,07
PARAÍBA,SUMÉ,Caatinga,2015,03,07
PERNAMBUCO,SANTA MARIA DA BOA VISTA,Caatinga,2015,03,07
MARANHÃO,CAXIAS,Cerrado,2015,03,07
RIO GRANDE DO SUL,PIRATINI,Pampa,2015,03,07
RIO GRANDE DO SUL,DOM FELICIANO,Pampa,2015,03,07
MATO GROSSO DO SUL,APARECIDA DO TABOADO,Mata Atlântica,2015,03,07
MATO GROSSO DO SUL,BELA VISTA,Cerrado,2015,03,07
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2015,03,07
MATO GROSSO,NOVA MARINGÁ,Amazônia,2015,03,07
BAHIA,BREJÕES,Mata Atlântica,2015,03,05
BAHIA,MUCUGÊ,Caatinga,2015,03,05
RIO DE JANEIRO,SÃO PEDRO DA ALDEIA,Mata Atlântica,2015,03,05
AMAZONAS,PARINTINS,Amazônia,2015,03,08
RORAIMA,CARACARAÍ,Amazônia,2015,03,08
RORAIMA,RORAINÓPOLIS,Amazônia,2015,03,08
GOIÁS,MONTES CLAROS DE GOIÁS,Cerrado,2015,03,08
GOIÁS,JANDAIA,Cerrado,2015,03,08
MATO GROSSO,DENISE,Amazônia,2015,01,15
BAHIA,PLANALTO,Mata Atlântica,2015,03,09
SERGIPE,TOBIAS BARRETO,Caatinga,2015,03,09
BAHIA,SANTA BRÍGIDA,Caatinga,2015,03,09
SERGIPE,ITABAIANINHA,Mata Atlântica,2015,03,09
CEARÁ,IGUATU,Caatinga,2015,03,09
RIO GRANDE DO SUL,PEDRAS ALTAS,Pampa,2015,03,09
RORAIMA,MUCAJAÍ,Amazônia,2015,03,09
RORAIMA,RORAINÓPOLIS,Amazônia,2015,03,09
RORAIMA,CARACARAÍ,Amazônia,2015,03,09
RORAIMA,IRACEMA,Amazônia,2015,03,09
CEARÁ,PIRES FERREIRA,Caatinga,2015,03,09
RIO GRANDE DO SUL,BAGÉ,Pampa,2015,03,09
MATO GROSSO DO SUL,JARDIM,Cerrado,2015,03,09
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,2015,03,09
MATO GROSSO,NOBRES,Cerrado,2015,03,09
MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazônia,2015,03,09
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2015,03,09
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,2015,03,09
RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,2015,03,09
MATO GROSSO,NOVA GUARITA,Amazônia,2015,03,09
MATO GROSSO,SINOP,Amazônia,2015,03,09
MATO GROSSO,NOVA UBIRATÃ,Cerrado,2015,03,09
MATO GROSSO,PARANATINGA,Cerrado,2015,03,09
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Cerrado,2015,03,09
MATO GROSSO,MARCELÂNDIA,Amazônia,2015,03,09
MATO GROSSO,ÁGUA BOA,Cerrado,2015,03,09
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,2015,03,09
MATO GROSSO,QUERÊNCIA,Amazônia,2015,03,09
MATO GROSSO,BRASNORTE,Amazônia,2015,03,09
MATO GROSSO,JUARA,Amazônia,2015,03,09
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Amazônia,2015,03,09
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2015,03,09
MATO GROSSO,LUCAS DO RIO VERDE,Cerrado,2015,01,13
MATO GROSSO,NOVA MARINGÁ,Amazônia,2015,01,13
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,2015,01,13
MATO GROSSO,NOVA MARINGÁ,Cerrado,2015,01,13
BAHIA,COCOS,Cerrado,2015,01,12
PARANÁ,COLOMBO,Mata Atlântica,2015,01,12
SERGIPE,SANTO AMARO DAS BROTAS,Mata Atlântica,2015,03,04
PARANÁ,CORUMBATAÍ DO SUL,Mata Atlântica,2015,03,04
MATO GROSSO,ALTO ARAGUAIA,Cerrado,2015,03,04
MATO GROSSO,NOBRES,Cerrado,2015,03,04
MATO GROSSO,TESOURO,Cerrado,2015,03,04
PARANÁ,PRUDENTÓPOLIS,Mata Atlântica,2015,01,24
BAHIA,SÃO DESIDÉRIO,Cerrado,2015,01,23
BAHIA,JEREMOABO,Caatinga,2015,01,23
BAHIA,COTEGIPE,Cerrado,2015,01,23
BAHIA,RIACHÃO DAS NEVES,Cerrado,2015,01,23
SANTA CATARINA,ANITA GARIBALDI,Mata Atlântica,2015,01,23
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2015,01,23
RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlântica,2015,01,23
ESPÍRITO SANTO,LINHARES,Mata Atlântica,2015,01,23
BAHIA,JUCURUÇU,Mata Atlântica,2015,01,23
MINAS GERAIS,ARINOS,Cerrado,2015,01,23
BAHIA,MUCURI,Mata Atlântica,2015,01,23
MINAS GERAIS,BOTUMIRIM,Cerrado,2015,01,23
MINAS GERAIS,CORINTO,Cerrado,2015,01,23
MINAS GERAIS,BERTÓPOLIS,Mata Atlântica,2015,01,23
BAHIA,RUY BARBOSA,Caatinga,2015,01,23
MATO GROSSO DO SUL,MARACAJU,Cerrado,2015,01,26
BAHIA,ALCOBAÇA,Mata Atlântica,2015,01,19
PARÁ,RONDON DO PARÁ,Amazônia,2015,01,19
RIO DE JANEIRO,RIO CLARO,Mata Atlântica,2015,01,19
RIO DE JANEIRO,RIO BONITO,Mata Atlântica,2015,01,19
PERNAMBUCO,ARCOVERDE,Caatinga,2015,01,20
TOCANTINS,ARAGUAÇU,Cerrado,2015,01,20
MATO GROSSO,NOVA MUTUM,Cerrado,2015,01,20
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,2015,01,20
MATO GROSSO,SAPEZAL,Cerrado,2015,01,20
MATO GROSSO,ALTO ARAGUAIA,Cerrado,2015,01,20
MATO GROSSO,PORTO ESPERIDIÃO,Amazônia,2015,01,20
MATO GROSSO,CAMPINÁPOLIS,Cerrado,2015,01,20
MATO GROSSO,SANTA CARMEM,Amazônia,2015,01,31
MATO GROSSO,QUERÊNCIA,Amazônia,2015,01,31
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,2015,01,31
RONDÔNIA,CHUPINGUAIA,Amazônia,2015,01,31
MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazônia,2015,01,31
MATO GROSSO,MARCELÂNDIA,Amazônia,2015,01,31
MATO GROSSO,ALTA FLORESTA,Amazônia,2015,01,31
MATO GROSSO,CLÁUDIA,Amazônia,2015,01,31
MATO GROSSO,LUCAS DO RIO VERDE,Amazônia,2015,01,31
MARANHÃO,BOA VISTA DO GURUPI,Amazônia,2015,02,01
MARANHÃO,GOVERNADOR NUNES FREIRE,Amazônia,2015,02,01
PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia,2015,02,01
MARANHÃO,AMAPÁ DO MARANHÃO,Amazônia,2015,02,01
PARÁ,IPIXUNA DO PARÁ,Amazônia,2015,02,01
MARANHÃO,PINHEIRO,Amazônia,2015,02,01
MARANHÃO,CANTANHEDE,Cerrado,2015,02,01
PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia,2015,02,01
TOCANTINS,CRISTALÂNDIA,Cerrado,2015,01,29
MATO GROSSO,IPIRANGA DO NORTE,Amazônia,2015,01,29
MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,2015,01,29
MATO GROSSO,QUERÊNCIA,Amazônia,2015,01,29
PARÁ,TAILÂNDIA,Amazônia,2015,01,29
RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlântica,2015,01,28
BAHIA,ALCOBAÇA,Mata Atlântica,2015,01,28
GOIÁS,ARAGUAPAZ,Cerrado,2015,01,28
RIO DE JANEIRO,SÃO PEDRO DA ALDEIA,Mata Atlântica,2015,01,28
RIO DE JANEIRO,QUISSAMÃ,Mata Atlântica,2015,01,28
GOIÁS,MONTES CLAROS DE GOIÁS,Cerrado,2015,01,28
GOIÁS,PALESTINA DE GOIÁS,Cerrado,2015,01,28
MATO GROSSO,CANABRAVA DO NORTE,Amazônia,2015,03,10
BAHIA,BAIANÓPOLIS,Cerrado,2015,03,10
MARANHÃO,COLINAS,Cerrado,2015,03,10
PIAUÍ,URUÇUÍ,Cerrado,2015,03,10
MARANHÃO,SÃO JOÃO DO SOTER,Cerrado,2015,03,10
MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,2015,03,10
TOCANTINS,PIUM,Cerrado,2015,03,10
TOCANTINS,PEIXE,Cerrado,2015,03,10
MATO GROSSO,PARANATINGA,Amazônia,2015,03,10
TOCANTINS,CONCEIÇÃO DO TOCANTINS,Cerrado,2015,03,10
MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,2015,03,10
TOCANTINS,TOCANTÍNIA,Cerrado,2015,03,10
MATO GROSSO,FELIZ NATAL,Amazônia,2015,03,10
TOCANTINS,APARECIDA DO RIO NEGRO,Cerrado,2015,03,10
TOCANTINS,PALMEIRÓPOLIS,Cerrado,2015,03,10
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2015,03,10
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2015,03,10
MATO GROSSO,CONFRESA,Amazônia,2015,03,10
TOCANTINS,PORTO ALEGRE DO TOCANTINS,Cerrado,2015,03,10
TOCANTINS,CRIXÁS DO TOCANTINS,Cerrado,2015,03,10
TOCANTINS,ARAGUAÇU,Cerrado,2015,03,10
PARÁ,SANTANA DO ARAGUAIA,Amazônia,2015,03,10
MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,2015,03,10
TOCANTINS,GOIATINS,Cerrado,2015,03,10
TOCANTINS,SÃO BENTO DO TOCANTINS,Cerrado,2015,03,10
MATO GROSSO,GUARANTÃ DO NORTE,Amazônia,2015,03,10
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2015,02,02
GOIÁS,MINEIROS,Cerrado,2015,02,02
GOIÁS,CACHOEIRA DOURADA,Cerrado,2015,02,02
GOIÁS,PALMEIRAS DE GOIÁS,Cerrado,2015,02,02
GOIÁS,RIALMA,Cerrado,2015,02,02
TOCANTINS,ARAGUACEMA,Cerrado,2015,03,10
MARANHÃO,AMARANTE DO MARANHÃO,Cerrado,2015,03,10
TOCANTINS,PALMEIRANTE,Cerrado,2015,03,10
TOCANTINS,PARANÃ,Cerrado,2015,03,10
MATO GROSSO,CANARANA,Amazônia,2015,03,10
BAHIA,NILO PEÇANHA,Mata Atlântica,2015,02,03
BAHIA,JUCURUÇU,Mata Atlântica,2015,02,03
BAHIA,POÇÕES,Mata Atlântica,2015,02,03
MINAS GERAIS,NINHEIRA,Mata Atlântica,2015,02,03
BAHIA,IGUAÍ,Mata Atlântica,2015,02,03
MATO GROSSO,CANARANA,Amazônia,2015,06,15
MATO GROSSO,BRASNORTE,Amazônia,2015,06,15
MATO GROSSO,QUERÊNCIA,Amazônia,2015,06,15
MATO GROSSO,NOVA MARINGÁ,Amazônia,2015,06,15
MATO GROSSO,NOVA LACERDA,Cerrado,2015,06,15
MATO GROSSO,SANTA CARMEM,Amazônia,2015,06,15
MATO GROSSO,NOVA MUTUM,Cerrado,2015,06,15
MATO GROSSO,CLÁUDIA,Amazônia,2015,06,15
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2015,06,15
RONDÔNIA,PRIMAVERA DE RONDÔNIA,Amazônia,2015,06,15
TOCANTINS,MONTE DO CARMO,Cerrado,2015,06,15
MATO GROSSO,PORTO DOS GAÚCHOS,Amazônia,2015,06,15
MATO GROSSO,VÁRZEA GRANDE,Cerrado,2015,06,15
MATO GROSSO,ROSÁRIO OESTE,Cerrado,2015,06,15
MATO GROSSO,MARCELÂNDIA,Amazônia,2015,06,15
TOCANTINS,ALMAS,Cerrado,2015,06,15
MATO GROSSO,UNIÃO DO SUL,Amazônia,2015,06,15
MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,2015,06,15
GOIÁS,BONÓPOLIS,Cerrado,2015,05,20
BAHIA,RIACHÃO DAS NEVES,Cerrado,2015,05,20
BAHIA,FORMOSA DO RIO PRETO,Cerrado,2015,05,20
BAHIA,SÃO DESIDÉRIO,Cerrado,2015,05,20
TOCANTINS,ALVORADA,Cerrado,2015,05,20
PIAUÍ,SÃO GONÇALO DO PIAUÍ,Caatinga,2015,05,20
PIAUÍ,JERUMENHA,Caatinga,2015,05,20
MARANHÃO,CHAPADINHA,Cerrado,2015,05,20
RIO GRANDE DO SUL,TRIUNFO,Pampa,2015,05,20
RIO GRANDE DO SUL,SÃO JERÔNIMO,Pampa,2015,05,20
PARANÁ,COLORADO,Mata Atlântica,2015,05,20
BAHIA,CORRENTINA,Cerrado,2015,05,24
TOCANTINS,PORTO NACIONAL,Cerrado,2015,05,23
TOCANTINS,LIZARDA,Cerrado,2015,05,23
MATO GROSSO,TABAPORÃ,Amazônia,2015,05,23
MATO GROSSO,TAPURAH,Cerrado,2015,05,23
TOCANTINS,RIO SONO,Cerrado,2015,05,23
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,2015,05,23
TOCANTINS,DIVINÓPOLIS DO TOCANTINS,Cerrado,2015,05,23
MINAS GERAIS,PARACATU,Cerrado,2015,06,15
MINAS GERAIS,UBERABA,Cerrado,2015,06,15
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2015,05,23
BAHIA,CORRENTINA,Cerrado,2015,05,23
GOIÁS,NOVO PLANALTO,Cerrado,2015,05,23
BAHIA,JABORANDI,Cerrado,2015,05,23
GOIÁS,SÃO MIGUEL DO ARAGUAIA,Cerrado,2015,05,23
MATO GROSSO,TESOURO,Cerrado,2015,06,15
MATO GROSSO,BARRA DO GARÇAS,Cerrado,2015,06,15
GOIÁS,PORANGATU,Cerrado,2015,06,15
TOCANTINS,ARAGUAÍNA,Cerrado,2015,06,15
RONDÔNIA,THEOBROMA,Amazônia,2015,06,15
MARANHÃO,BALSAS,Cerrado,2015,06,15
GOIÁS,ITAPURANGA,Cerrado,2015,06,15
GOIÁS,IACIARA,Cerrado,2015,06,15
MINAS GERAIS,UNAÍ,Cerrado,2015,06,15
GOIÁS,ANICUNS,Cerrado,2015,06,15
BAHIA,SÃO DESIDÉRIO,Cerrado,2015,06,15
GOIÁS,SANTA TEREZA DE GOIÁS,Cerrado,2015,06,15
GOIÁS,LUZIÂNIA,Cerrado,2015,06,15
GOIÁS,BOM JARDIM DE GOIÁS,Cerrado,2015,06,15
AMAZONAS,MAUÉS,Amazônia,2015,06,15
AMAZONAS,BARREIRINHA,Amazônia,2015,06,15
RIO GRANDE DO SUL,ALEGRETE,Pampa,2015,06,15
RIO GRANDE DO SUL,SÃO BORJA,Pampa,2015,06,15
ALAGOAS,PÃO DE AÇÚCAR,Caatinga,2015,05,21
BAHIA,JUAZEIRO,Caatinga,2015,05,21
CEARÁ,QUIXERÉ,Caatinga,2015,05,21
SÃO PAULO,MOCOCA,Cerrado,2015,05,21
PARANÁ,MARILUZ,Mata Atlântica,2015,05,21
PARANÁ,FORMOSA DO OESTE,Mata Atlântica,2015,05,21
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2015,05,21
SANTA CATARINA,CONCÓRDIA,Mata Atlântica,2015,05,21
MATO GROSSO,FELIZ NATAL,Amazônia,2015,05,28
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Amazônia,2015,05,28
MATO GROSSO,UNIÃO DO SUL,Amazônia,2015,05,28
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,2015,05,28
PARÁ,JACAREACANGA,Amazônia,2015,05,30
PARÁ,CONCEIÇÃO DO ARAGUAIA,Amazônia,2015,05,30
PARÁ,AVEIRO,Amazônia,2015,05,30
PARÁ,ITAITUBA,Amazônia,2015,05,30
PARÁ,PACAJÁ,Amazônia,2015,05,30
PARÁ,TERRA SANTA,Amazônia,2015,05,30
PARÁ,ÓBIDOS,Amazônia,2015,05,30
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2015,05,30
PIAUÍ,VÁRZEA GRANDE,Caatinga,2015,05,29
MARANHÃO,CAROLINA,Cerrado,2015,05,29
BAHIA,MUCURI,Mata Atlântica,2015,05,31
BAHIA,NOVA VIÇOSA,Mata Atlântica,2015,05,31
BAHIA,EUNÁPOLIS,Mata Atlântica,2015,05,31
PIAUÍ,SANTA CRUZ DO PIAUÍ,Caatinga,2015,06,14
PIAUÍ,JERUMENHA,Cerrado,2015,06,14
PIAUÍ,NAZARÉ DO PIAUÍ,Caatinga,2015,06,14
PIAUÍ,SANTA FILOMENA,Cerrado,2015,06,14
PIAUÍ,JERUMENHA,Caatinga,2015,06,14
PIAUÍ,FLORIANO,Caatinga,2015,06,14
MARANHÃO,ANAPURUS,Cerrado,2015,06,14
MINAS GERAIS,BURITIZEIRO,Cerrado,2015,06,14
MATO GROSSO DO SUL,COSTA RICA,Cerrado,2015,06,14
MINAS GERAIS,CURVELO,Cerrado,2015,06,14
PIAUÍ,URUÇUÍ,Cerrado,2015,05,31
RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlântica,2015,06,14
RIO DE JANEIRO,VOLTA REDONDA,Mata Atlântica,2015,06,14
PARANÁ,SÃO CARLOS DO IVAÍ,Mata Atlântica,2015,06,14
MINAS GERAIS,ATALÉIA,Mata Atlântica,2015,06,14
MINAS GERAIS,MOEDA,Mata Atlântica,2015,06,14
MINAS GERAIS,OLHOS-D'ÁGUA,Cerrado,2015,06,14
SÃO PAULO,MESÓPOLIS,Mata Atlântica,2015,06,14
SÃO PAULO,POPULINA,Mata Atlântica,2015,06,14
ACRE,BRASILÉIA,Amazônia,2015,06,14
ACRE,MANOEL URBANO,Amazônia,2015,06,14
TOCANTINS,RIO SONO,Cerrado,2015,06,14
MARANHÃO,BALSAS,Cerrado,2015,06,14
MINAS GERAIS,RIO ACIMA,Mata Atlântica,2015,06,14
ESPÍRITO SANTO,LINHARES,Mata Atlântica,2015,06,14
MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,2015,06,14
PARÁ,SANTANA DO ARAGUAIA,Amazônia,2015,06,03
MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,Cerrado,2015,06,03
TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,2015,06,03
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2015,06,03
TOCANTINS,JUARINA,Amazônia,2015,06,03
TOCANTINS,GOIATINS,Cerrado,2015,06,03
TOCANTINS,PALMEIRANTE,Cerrado,2015,06,14
MATO GROSSO,MATUPÁ,Amazônia,2015,06,14
MARANHÃO,MIRADOR,Cerrado,2015,06,14
MARANHÃO,TASSO FRAGOSO,Cerrado,2015,06,14
TOCANTINS,RIO SONO,Cerrado,2015,06,14
MARANHÃO,GRAJAÚ,Cerrado,2015,06,14
TOCANTINS,ITACAJÁ,Cerrado,2015,06,14
TOCANTINS,GOIATINS,Cerrado,2015,06,14
TOCANTINS,LIZARDA,Cerrado,2015,06,14
PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,2015,06,14
TOCANTINS,MIRACEMA DO TOCANTINS,Cerrado,2015,06,14
TOCANTINS,MATEIROS,Cerrado,2015,06,03
TOCANTINS,DOIS IRMÃOS DO TOCANTINS,Cerrado,2015,06,03
MARANHÃO,BALSAS,Cerrado,2015,06,03
TOCANTINS,RIO SONO,Cerrado,2015,06,03
MATO GROSSO,PORTO ALEGRE DO NORTE,Amazônia,2015,06,03
TOCANTINS,SÃO FÉLIX DO TOCANTINS,Cerrado,2015,06,03
TOCANTINS,DUERÉ,Cerrado,2015,06,03
TOCANTINS,PEIXE,Cerrado,2015,06,03
MATO GROSSO,GUIRATINGA,Cerrado,2015,06,03
MATO GROSSO,POCONÉ,Cerrado,2015,06,03
MATO GROSSO,DOM AQUINO,Cerrado,2015,06,03
MATO GROSSO,TESOURO,Cerrado,2015,06,03
MARANHÃO,RIACHÃO,Cerrado,2015,06,14
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Amazônia,2015,06,14
MATO GROSSO,LUCIARA,Cerrado,2015,06,14
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2015,06,14
TOCANTINS,TOCANTÍNIA,Cerrado,2015,06,14
TOCANTINS,CHAPADA DA NATIVIDADE,Cerrado,2015,06,14
MATO GROSSO,QUERÊNCIA,Amazônia,2015,06,14
TOCANTINS,PORTO NACIONAL,Cerrado,2015,06,14
PARÁ,PARAGOMINAS,Amazônia,2015,06,14
ACRE,CAPIXABA,Amazônia,2015,06,14
MARANHÃO,GONÇALVES DIAS,Cerrado,2015,06,14
MARANHÃO,AÇAILÂNDIA,Amazônia,2015,06,14
PARÁ,SÃO GERALDO DO ARAGUAIA,Amazônia,2015,06,14
MARANHÃO,VITÓRIA DO MEARIM,Amazônia,2015,06,14
MARANHÃO,AMARANTE DO MARANHÃO,Amazônia,2015,06,14
MARANHÃO,BOM JARDIM,Amazônia,2015,06,14
MATO GROSSO,TAPURAH,Amazônia,2015,06,04
MATO GROSSO,SANTA RITA DO TRIVELATO,Cerrado,2015,06,04
MATO GROSSO,SAPEZAL,Cerrado,2015,06,04
MATO GROSSO,LUCIARA,Cerrado,2015,06,04
MATO GROSSO,BOM JESUS DO ARAGUAIA,Cerrado,2015,06,04
MATO GROSSO,FELIZ NATAL,Amazônia,2015,06,04
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2015,06,04
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2015,06,04
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,2015,06,04
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2015,06,04
GOIÁS,CAVALCANTE,Cerrado,2015,05,27
BAHIA,SÃO DESIDÉRIO,Cerrado,2015,05,27
SÃO PAULO,TABATINGA,Cerrado,2015,05,27
RIO DE JANEIRO,ARARUAMA,Mata Atlântica,2015,05,27
SÃO PAULO,SANTA SALETE,Mata Atlântica,2015,05,27
SÃO PAULO,ASPÁSIA,Mata Atlântica,2015,05,27
MINAS GERAIS,PATROCÍNIO,Cerrado,2015,05,27
GOIÁS,RIO VERDE,Cerrado,2015,05,27
TOCANTINS,MATEIROS,Cerrado,2015,05,27
