estado,municipio,bioma,ano,mês,dia
MARANHÃO,CAXIAS,Cerrado,2017,01,13
PARÁ,DOM ELISEU,Amazônia,2017,01,13
BAHIA,BOA NOVA,Mata Atlântica,2017,01,12
RIO GRANDE DO NORTE,JUCURUTU,Caatinga,2017,01,13
MATO GROSSO,CUIABÁ,Cerrado,2017,01,13
MATO GROSSO DO SUL,ANGÉLICA,Mata Atlântica,2017,01,13
MATO GROSSO DO SUL,NOVO HORIZONTE DO SUL,Mata Atlântica,2017,01,13
MATO GROSSO DO SUL,ITAQUIRAÍ,Mata Atlântica,2017,01,13
MATO GROSSO DO SUL,NOVA ALVORADA DO SUL,Cerrado,2017,01,13
MATO GROSSO DO SUL,DOIS IRMÃOS DO BURITI,Cerrado,2017,01,13
PARANÁ,SANTA MÔNICA,Mata Atlântica,2017,01,13
SÃO PAULO,CRUZÁLIA,Mata Atlântica,2017,01,13
MATO GROSSO DO SUL,NOVA ANDRADINA,Mata Atlântica,2017,01,13
MATO GROSSO DO SUL,RIO BRILHANTE,Cerrado,2017,01,13
GOIÁS,MONTES CLAROS DE GOIÁS,Cerrado,2017,01,13
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2017,01,13
GOIÁS,MONTIVIDIU,Cerrado,2017,01,13
BAHIA,RUY BARBOSA,Caatinga,2017,01,12
BAHIA,ITABERABA,Caatinga,2017,01,12
BAHIA,ITAMARI,Mata Atlântica,2017,01,12
BAHIA,TAPEROÁ,Mata Atlântica,2017,01,12
CEARÁ,BARBALHA,Caatinga,2017,01,12
PERNAMBUCO,PARNAMIRIM,Caatinga,2017,01,12
PERNAMBUCO,SANTA MARIA DA BOA VISTA,Caatinga,2017,01,12
MARANHÃO,PARNARAMA,Cerrado,2017,01,12
PIAUÍ,PICOS,Caatinga,2017,01,12
TOCANTINS,TUPIRATINS,Cerrado,2017,01,12
TOCANTINS,SÃO BENTO DO TOCANTINS,Cerrado,2017,01,12
TOCANTINS,PONTE ALTA DO BOM JESUS,Cerrado,2017,01,12
TOCANTINS,GOIATINS,Cerrado,2017,01,12
PIAUÍ,SANTA CRUZ DO PIAUÍ,Caatinga,2017,01,12
PARANÁ,PRUDENTÓPOLIS,Mata Atlântica,2017,01,15
SANTA CATARINA,SANTA ROSA DE LIMA,Mata Atlântica,2017,01,15
PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,2017,01,15
SANTA CATARINA,ANITA GARIBALDI,Mata Atlântica,2017,01,15
PARANÁ,CERRO AZUL,Mata Atlântica,2017,01,15
SANTA CATARINA,GARUVA,Mata Atlântica,2017,01,15
PARANÁ,QUITANDINHA,Mata Atlântica,2017,01,15
SANTA CATARINA,PONTE ALTA,Mata Atlântica,2017,01,15
PARANÁ,ESPIGÃO ALTO DO IGUAÇU,Mata Atlântica,2017,01,15
PARANÁ,ITAPERUÇU,Mata Atlântica,2017,01,15
PARANÁ,CAMPINA DO SIMÃO,Mata Atlântica,2017,01,15
MARANHÃO,PARNARAMA,Cerrado,2017,01,07
SÃO PAULO,ARAÇARIGUAMA,Mata Atlântica,2017,01,08
MINAS GERAIS,PASSOS,Cerrado,2017,01,08
MINAS GERAIS,IBIÁ,Cerrado,2017,01,08
MINAS GERAIS,GUARDA-MOR,Cerrado,2017,01,08
MATO GROSSO DO SUL,NAVIRAÍ,Mata Atlântica,2017,01,06
SÃO PAULO,BOA ESPERANÇA DO SUL,Cerrado,2017,01,06
GOIÁS,ARUANÃ,Cerrado,2017,01,06
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2017,01,06
TOCANTINS,ARAGUAÇU,Cerrado,2017,01,06
MATO GROSSO,FELIZ NATAL,Amazônia,2017,01,06
MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,2017,01,06
TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,2017,01,06
MATO GROSSO,UNIÃO DO SUL,Amazônia,2017,01,06
GOIÁS,MUTUNÓPOLIS,Cerrado,2017,01,12
PARÁ,FLORESTA DO ARAGUAIA,Amazônia,2017,01,12
PARÁ,SÃO GERALDO DO ARAGUAIA,Amazônia,2017,01,12
TOCANTINS,ARAGUAÇU,Cerrado,2017,01,12
TOCANTINS,PEIXE,Cerrado,2017,01,12
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Cerrado,2017,01,12
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2017,01,12
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2017,01,12
SERGIPE,JAPARATUBA,Mata Atlântica,2017,01,12
PARAÍBA,MASSARANDUBA,Caatinga,2017,01,12
ALAGOAS,MARAGOGI,Mata Atlântica,2017,01,12
PARAÍBA,CAJAZEIRAS,Caatinga,2017,01,12
CEARÁ,MORRINHOS,Caatinga,2017,01,03
AMAZONAS,AUTAZES,Amazônia,2017,01,06
AMAZONAS,NOVA OLINDA DO NORTE,Amazônia,2017,01,06
MATO GROSSO DO SUL,RIO BRILHANTE,Cerrado,2017,01,15
MATO GROSSO DO SUL,ÁGUA CLARA,Cerrado,2017,01,15
PARÁ,ORIXIMINÁ,Amazônia,2017,01,06
PARÁ,ÓBIDOS,Amazônia,2017,01,06
PARÁ,SANTARÉM,Amazônia,2017,01,06
MATO GROSSO,CANARANA,Cerrado,2017,01,13
MATO GROSSO,NOVA MUTUM,Cerrado,2017,01,13
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2017,01,13
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2017,01,13
MATO GROSSO,NOVA NAZARÉ,Cerrado,2017,01,13
MATO GROSSO,NOVA MARINGÁ,Amazônia,2017,01,13
PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,2017,01,12
PARÁ,PACAJÁ,Amazônia,2017,01,12
PARÁ,ANAPU,Amazônia,2017,01,12
MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,2017,01,13
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Amazônia,2017,01,13
GOIÁS,SÃO MIGUEL DO ARAGUAIA,Cerrado,2017,01,13
MATO GROSSO,VILA RICA,Amazônia,2017,01,13
PARÁ,CONCEIÇÃO DO ARAGUAIA,Amazônia,2017,01,13
PARANÁ,INAJÁ,Mata Atlântica,2017,01,15
PARÁ,SANTANA DO ARAGUAIA,Amazônia,2017,01,08
PARÁ,ELDORADO DO CARAJÁS,Amazônia,2017,01,08
PARÁ,SÃO GERALDO DO ARAGUAIA,Amazônia,2017,01,08
GOIÁS,SANTA TEREZINHA DE GOIÁS,Cerrado,2017,01,08
TOCANTINS,NOVO JARDIM,Cerrado,2017,01,08
TOCANTINS,DIANÓPOLIS,Cerrado,2017,01,08
GOIÁS,NIQUELÂNDIA,Cerrado,2017,01,08
BAHIA,SÃO DESIDÉRIO,Cerrado,2017,01,08
BAHIA,SAÚDE,Caatinga,2017,01,08
PARANÁ,CHOPINZINHO,Mata Atlântica,2017,01,13
MINAS GERAIS,BRASILÂNDIA DE MINAS,Cerrado,2017,01,12
MINAS GERAIS,JOÃO PINHEIRO,Cerrado,2017,01,12
MINAS GERAIS,ARINOS,Cerrado,2017,01,12
MARANHÃO,BREJO,Cerrado,2017,01,12
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2017,01,07
MATO GROSSO,POXORÉU,Cerrado,2017,01,06
MATO GROSSO,DOM AQUINO,Cerrado,2017,01,06
MATO GROSSO,NOVA XAVANTINA,Cerrado,2017,01,06
MATO GROSSO,CAMPO VERDE,Cerrado,2017,01,06
MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,2017,01,06
MATO GROSSO DO SUL,RIO BRILHANTE,Cerrado,2017,01,06
SÃO PAULO,PAULO DE FARIA,Mata Atlântica,2017,01,06
CEARÁ,TEJUÇUOCA,Caatinga,2017,01,12
PIAUÍ,SÃO JOÃO DA FRONTEIRA,Caatinga,2017,01,12
PIAUÍ,BATALHA,Caatinga,2017,01,12
PIAUÍ,ESPERANTINA,Caatinga,2017,01,12
CEARÁ,MADALENA,Caatinga,2017,01,12
MARANHÃO,PIRAPEMAS,Cerrado,2017,01,12
CEARÁ,AMONTADA,Caatinga,2017,01,03
MARANHÃO,SANTANA DO MARANHÃO,Cerrado,2017,01,03
MARANHÃO,CACHOEIRA GRANDE,Cerrado,2017,01,03
RORAIMA,CANTÁ,Amazônia,2017,01,15
MATO GROSSO,POCONÉ,Pantanal,2017,01,14
SÃO PAULO,PRESIDENTE EPITÁCIO,Mata Atlântica,2017,01,06
SÃO PAULO,AREALVA,Cerrado,2017,01,06
MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado,2017,01,06
MINAS GERAIS,CAPINÓPOLIS,Cerrado,2017,01,06
GOIÁS,CASTELÂNDIA,Cerrado,2017,01,06
PARÁ,PLACAS,Amazônia,2017,01,06
PARÁ,BELTERRA,Amazônia,2017,01,06
PARÁ,JURUTI,Amazônia,2017,01,06
PARÁ,CURUÁ,Amazônia,2017,01,06
PARÁ,RURÓPOLIS,Amazônia,2017,01,06
PARÁ,PACAJÁ,Amazônia,2017,01,06
PARÁ,MOJU,Amazônia,2017,01,06
MATO GROSSO,SANTA CARMEM,Amazônia,2017,01,06
MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazônia,2017,01,06
PIAUÍ,BATALHA,Caatinga,2017,01,08
PIAUÍ,BARRAS,Caatinga,2017,01,08
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,2017,01,06
MATO GROSSO,IPIRANGA DO NORTE,Cerrado,2017,01,06
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2017,01,06
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2017,01,06
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2017,01,06
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2017,01,06
MATO GROSSO,QUERÊNCIA,Amazônia,2017,01,06
MATO GROSSO,NOVA MARINGÁ,Amazônia,2017,01,06
PARÁ,PIÇARRA,Amazônia,2017,01,08
TOCANTINS,ABREULÂNDIA,Cerrado,2017,01,06
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2017,01,06
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,2017,01,06
PARÁ,SANTANA DO ARAGUAIA,Amazônia,2017,01,06
PARÁ,CUMARU DO NORTE,Amazônia,2017,01,06
TOCANTINS,DUERÉ,Cerrado,2017,01,06
GOIÁS,CAMPOS VERDES,Cerrado,2017,01,06
GOIÁS,SANTA TEREZA DE GOIÁS,Cerrado,2017,01,06
GOIÁS,PORANGATU,Cerrado,2017,01,06
GOIÁS,CRIXÁS,Cerrado,2017,01,06
PARÁ,BELTERRA,Amazônia,2017,01,15
PARÁ,MONTE ALEGRE,Amazônia,2017,01,15
RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,2017,01,14
RONDÔNIA,PORTO VELHO,Amazônia,2017,01,14
SERGIPE,NEÓPOLIS,Mata Atlântica,2017,01,14
SERGIPE,CAPELA,Mata Atlântica,2017,01,14
SERGIPE,JAPARATUBA,Mata Atlântica,2017,01,14
BAHIA,NOVA SOURE,Caatinga,2017,01,14
BAHIA,CARDEAL DA SILVA,Mata Atlântica,2017,01,08
PARÁ,NOVO REPARTIMENTO,Amazônia,2017,01,08
MARANHÃO,BOM JARDIM,Amazônia,2017,01,08
MARANHÃO,CIDELÂNDIA,Amazônia,2017,01,08
MARANHÃO,LAGO DA PEDRA,Cerrado,2017,01,08
PARÁ,DOM ELISEU,Amazônia,2017,01,08
RIO GRANDE DO NORTE,SERRA DO MEL,Caatinga,2017,01,12
CEARÁ,OCARA,Caatinga,2017,01,12
MARANHÃO,ARAIOSES,Cerrado,2017,01,03
PIAUÍ,CARAÚBAS DO PIAUÍ,Caatinga,2017,01,03
SÃO PAULO,MOGI GUAÇU,Cerrado,2017,01,15
SÃO PAULO,BOITUVA,Mata Atlântica,2017,01,15
SÃO PAULO,ELIAS FAUSTO,Mata Atlântica,2017,01,15
MATO GROSSO,VERA,Amazônia,2017,01,15
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2017,01,15
TOCANTINS,MARIANÓPOLIS DO TOCANTINS,Cerrado,2017,01,15
MATO GROSSO,SORRISO,Cerrado,2017,01,15
MARANHÃO,BALSAS,Cerrado,2017,01,15
BAHIA,IBICOARA,Caatinga,2017,01,15
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2017,01,16
BAHIA,UMBURANAS,Caatinga,2017,01,16
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2017,01,07
MATO GROSSO,NOVO HORIZONTE DO NORTE,Amazônia,2017,01,07
MATO GROSSO,FELIZ NATAL,Amazônia,2017,01,07
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2017,01,07
MATO GROSSO,NOVA MARINGÁ,Amazônia,2017,01,07
MATO GROSSO,SANTA CARMEM,Amazônia,2017,01,07
MARANHÃO,FERNANDO FALCÃO,Cerrado,2017,01,07
MARANHÃO,IMPERATRIZ,Amazônia,2017,01,08
MARANHÃO,ALDEIAS ALTAS,Cerrado,2017,01,08
MARANHÃO,SENADOR ALEXANDRE COSTA,Cerrado,2017,01,08
RORAIMA,PACARAIMA,Amazônia,2017,01,02
MATO GROSSO,FELIZ NATAL,Amazônia,2017,01,02
MATO GROSSO,NOVA MUTUM,Cerrado,2017,01,02
PERNAMBUCO,GRAVATÁ,Mata Atlântica,2017,01,02
PERNAMBUCO,ITAÍBA,Caatinga,2017,01,02
PARAÍBA,INGÁ,Caatinga,2017,01,02
RORAIMA,NORMANDIA,Amazônia,2017,01,02
BAHIA,CANAVIEIRAS,Mata Atlântica,2017,01,02
MATO GROSSO,UNIÃO DO SUL,Amazônia,2017,01,02
BAHIA,ITAPICURU,Caatinga,2017,01,02
RORAIMA,UIRAMUTÃ,Amazônia,2017,01,11
RORAIMA,PACARAIMA,Amazônia,2017,01,11
MATO GROSSO,CONQUISTA D'OESTE,Cerrado,2017,01,09
MATO GROSSO,CÁCERES,Pantanal,2017,01,09
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2017,01,09
MATO GROSSO,PONTES E LACERDA,Amazônia,2017,01,09
MATO GROSSO,SÃO JOSÉ DOS QUATRO MARCOS,Amazônia,2017,01,09
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2017,01,09
MATO GROSSO,SANTA CARMEM,Amazônia,2017,01,15
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,2017,01,15
MATO GROSSO,SINOP,Amazônia,2017,01,15
MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2017,01,14
MATO GROSSO DO SUL,CAMPO GRANDE,Cerrado,2017,01,14
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2017,01,14
TOCANTINS,ARAGUAÇU,Cerrado,2017,01,10
SERGIPE,PACATUBA,Mata Atlântica,2017,01,02
MATO GROSSO,PARANATINGA,Cerrado,2017,01,02
MARANHÃO,BARRA DO CORDA,Cerrado,2017,01,07
BAHIA,SÃO DESIDÉRIO,Cerrado,2017,01,07
PARAÍBA,SANTA RITA,Mata Atlântica,2017,01,06
MATO GROSSO,SORRISO,Amazônia,2017,01,14
MATO GROSSO,NOVA MARINGÁ,Amazônia,2017,01,14
MATO GROSSO,LUCAS DO RIO VERDE,Cerrado,2017,01,14
MATO GROSSO,PORTO DOS GAÚCHOS,Amazônia,2017,01,14
BAHIA,MONTE SANTO,Caatinga,2017,01,14
BAHIA,SAÚDE,Caatinga,2017,01,14
CEARÁ,TRAIRI,Caatinga,2017,01,14
MARANHÃO,SANTA QUITÉRIA DO MARANHÃO,Cerrado,2017,01,14
CEARÁ,PARAIPABA,Caatinga,2017,01,14
CEARÁ,ALCÂNTARAS,Caatinga,2017,01,14
CEARÁ,MASSAPÊ,Caatinga,2017,01,14
PIAUÍ,SÃO JOSÉ DO DIVINO,Caatinga,2017,01,14
RIO GRANDE DO NORTE,PUREZA,Caatinga,2017,01,14
SANTA CATARINA,XANXERÊ,Mata Atlântica,2017,01,15
RORAIMA,CARACARAÍ,Amazônia,2017,01,14
RORAIMA,BOA VISTA,Amazônia,2017,01,09
RORAIMA,BONFIM,Amazônia,2017,01,09
PARÁ,MONTE ALEGRE,Amazônia,2017,01,06
PARÁ,ALENQUER,Amazônia,2017,01,06
PARÁ,SALVATERRA,Amazônia,2017,01,06
PARÁ,FARO,Amazônia,2017,01,06
PARÁ,ANAPU,Amazônia,2017,01,06
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Cerrado,2017,01,02
PARÁ,SANTANA DO ARAGUAIA,Amazônia,2017,01,10
TOCANTINS,PEIXE,Cerrado,2017,01,10
MARANHÃO,ESTREITO,Cerrado,2017,01,10
TOCANTINS,GOIATINS,Cerrado,2017,01,10
MARANHÃO,RIACHÃO,Cerrado,2017,01,10
MARANHÃO,MIRADOR,Cerrado,2017,01,10
PARÁ,MOJU,Amazônia,2017,01,10
PARÁ,MEDICILÂNDIA,Amazônia,2017,01,10
PARÁ,VITÓRIA DO XINGU,Amazônia,2017,01,10
PARÁ,NOVO REPARTIMENTO,Amazônia,2017,01,10
CEARÁ,GRANJA,Caatinga,2017,01,03
AMAZONAS,HUMAITÁ,Amazônia,2017,01,16
CEARÁ,FRECHEIRINHA,Caatinga,2017,01,03
MARANHÃO,ÁGUA DOCE DO MARANHÃO,Cerrado,2017,01,03
PIAUÍ,JOCA MARQUES,Caatinga,2017,01,03
PARÁ,PARAGOMINAS,Amazônia,2017,01,06
MARANHÃO,CARUTAPERA,Amazônia,2017,01,06
MARANHÃO,ITINGA DO MARANHÃO,Amazônia,2017,01,06
MARANHÃO,BURITICUPU,Amazônia,2017,01,06
PARÁ,CAPANEMA,Amazônia,2017,01,06
PARÁ,QUATIPURU,Amazônia,2017,01,06
PARÁ,ULIANÓPOLIS,Amazônia,2017,01,06
PARÁ,RONDON DO PARÁ,Amazônia,2017,01,06
MARANHÃO,TIMBIRAS,Cerrado,2017,01,06
RORAIMA,UIRAMUTÃ,Amazônia,2017,01,16
MATO GROSSO,PORTO ESPERIDIÃO,Amazônia,2017,01,16
MATO GROSSO,CÁCERES,Pantanal,2017,01,16
MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2017,01,16
RONDÔNIA,ALTO PARAÍSO,Amazônia,2017,01,16
RONDÔNIA,ARIQUEMES,Amazônia,2017,01,16
RONDÔNIA,CUJUBIM,Amazônia,2017,01,16
RONDÔNIA,MONTE NEGRO,Amazônia,2017,01,16
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2017,01,16
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2017,01,09
MATO GROSSO DO SUL,PONTA PORÃ,Cerrado,2017,01,09
MATO GROSSO DO SUL,AMAMBAI,Mata Atlântica,2017,01,09
PARANÁ,SANTA MARIANA,Mata Atlântica,2017,01,09
MATO GROSSO DO SUL,NAVIRAÍ,Mata Atlântica,2017,01,09
BAHIA,BELMONTE,Mata Atlântica,2017,01,10
MATO GROSSO DO SUL,BELA VISTA,Cerrado,2017,01,09
MATO GROSSO DO SUL,BONITO,Cerrado,2017,01,09
PIAUÍ,BARRAS,Caatinga,2017,01,03
CEARÁ,SANTA QUITÉRIA,Caatinga,2017,01,03
PARÁ,DOM ELISEU,Amazônia,2017,01,06
PARÁ,MARAPANIM,Amazônia,2017,01,06
PARÁ,AUGUSTO CORRÊA,Amazônia,2017,01,06
ESPÍRITO SANTO,PEDRO CANÁRIO,Mata Atlântica,2017,01,09
BAHIA,BARRO PRETO,Mata Atlântica,2017,01,09
BAHIA,MONTE SANTO,Caatinga,2017,01,09
RORAIMA,PACARAIMA,Amazônia,2017,01,02
MATO GROSSO,TANGARÁ DA SERRA,Amazônia,2017,01,09
MATO GROSSO,LAMBARI D'OESTE,Amazônia,2017,01,09
MATO GROSSO,BARÃO DE MELGAÇO,Pantanal,2017,01,09
MINAS GERAIS,CARBONITA,Cerrado,2017,01,09
BAHIA,CAMAÇARI,Mata Atlântica,2017,01,09
BAHIA,ESPLANADA,Mata Atlântica,2017,01,09
PARAÍBA,MASSARANDUBA,Caatinga,2017,01,09
RIO GRANDE DO NORTE,NOVA CRUZ,Caatinga,2017,01,09
PERNAMBUCO,INGAZEIRA,Caatinga,2017,01,09
RIO GRANDE DO NORTE,UPANEMA,Caatinga,2017,01,09
RIO GRANDE DO NORTE,IELMO MARINHO,Caatinga,2017,01,09
MATO GROSSO,SAPEZAL,Cerrado,2017,01,09
MATO GROSSO,JUARA,Amazônia,2017,01,09
MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,2017,01,09
MATO GROSSO,BRASNORTE,Amazônia,2017,01,09
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2017,01,09
MATO GROSSO,NOVA LACERDA,Amazônia,2017,01,09
RONDÔNIA,SÃO MIGUEL DO GUAPORÉ,Amazônia,2017,01,09
MATO GROSSO,ARIPUANÃ,Amazônia,2017,01,09
MARANHÃO,AÇAILÂNDIA,Amazônia,2017,01,05
RONDÔNIA,PORTO VELHO,Amazônia,2017,01,09
RONDÔNIA,ITAPUÃ DO OESTE,Amazônia,2017,01,09
RONDÔNIA,CUJUBIM,Amazônia,2017,01,09
AMAZONAS,NOVO ARIPUANÃ,Amazônia,2017,01,09
PERNAMBUCO,PETROLINA,Caatinga,2017,01,16
MARANHÃO,VIANA,Amazônia,2017,01,05
MARANHÃO,NOVA OLINDA DO MARANHÃO,Amazônia,2017,01,05
PARAÍBA,JOCA CLAUDINO,Caatinga,2017,01,09
RORAIMA,PACARAIMA,Amazônia,2017,01,09
PARÁ,ÓBIDOS,Amazônia,2017,01,09
PARÁ,ITAITUBA,Amazônia,2017,01,09
AMAZONAS,LÁBREA,Amazônia,2017,01,10
GOIÁS,CRIXÁS,Cerrado,2017,01,10
PARÁ,ITUPIRANGA,Amazônia,2017,01,10
PARÁ,JURUTI,Amazônia,2017,01,10
AMAPÁ,MACAPÁ,Amazônia,2017,01,10
MARANHÃO,SÃO JOÃO DO SOTER,Cerrado,2017,01,10
RORAIMA,ALTO ALEGRE,Amazônia,2017,01,11
RORAIMA,AMAJARI,Amazônia,2017,01,11
MATO GROSSO,COCALINHO,Cerrado,2017,01,11
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2017,01,09
MATO GROSSO,SORRISO,Cerrado,2017,01,09
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,2017,01,09
MATO GROSSO,NOVA MARINGÁ,Amazônia,2017,01,09
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,2017,01,09
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Amazônia,2017,01,09
MATO GROSSO,VERA,Amazônia,2017,01,09
MATO GROSSO,NOVA MUTUM,Cerrado,2017,01,09
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2017,01,09
PARÁ,OURILÂNDIA DO NORTE,Amazônia,2017,01,03
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2017,01,03
RORAIMA,NORMANDIA,Amazônia,2017,01,11
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2017,01,11
BAHIA,IPIRÁ,Caatinga,2017,01,11
RONDÔNIA,CUJUBIM,Amazônia,2017,01,02
MATO GROSSO,FELIZ NATAL,Amazônia,2017,01,09
MATO GROSSO,SANTA CARMEM,Amazônia,2017,01,09
MATO GROSSO,BRASNORTE,Cerrado,2017,01,09
MATO GROSSO,CÁCERES,Pantanal,2017,01,07
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2017,01,07
MATO GROSSO,PONTES E LACERDA,Amazônia,2017,01,07
PIAUÍ,BARRAS,Caatinga,2017,01,09
CEARÁ,ITAREMA,Caatinga,2017,01,09
CEARÁ,HIDROLÂNDIA,Caatinga,2017,01,09
AMAZONAS,PARINTINS,Amazônia,2017,01,09
RIO GRANDE DO NORTE,PUREZA,Caatinga,2017,01,09
RORAIMA,AMAJARI,Amazônia,2017,01,09
RORAIMA,UIRAMUTÃ,Amazônia,2017,01,09
RIO GRANDE DO SUL,JAGUARÃO,Pampa,2017,01,16
SANTA CATARINA,SANTA CECÍLIA,Mata Atlântica,2017,01,16
RORAIMA,NORMANDIA,Amazônia,2017,01,09
MATO GROSSO,CÁCERES,Pantanal,2017,01,11
MATO GROSSO,PONTES E LACERDA,Amazônia,2017,01,11
MATO GROSSO DO SUL,COXIM,Cerrado,2017,01,07
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2017,01,16
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2017,01,16
MATO GROSSO,POCONÉ,Pantanal,2017,01,16
PARANÁ,INAJÁ,Mata Atlântica,2017,01,16
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2017,01,05
MATO GROSSO DO SUL,CORUMBÁ,Cerrado,2017,01,07
MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,2017,01,07
MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2017,01,07
MATO GROSSO,ARAGUAIANA,Cerrado,2017,01,07
MATO GROSSO DO SUL,RIO BRILHANTE,Mata Atlântica,2017,01,07
MATO GROSSO DO SUL,NOVA ALVORADA DO SUL,Cerrado,2017,01,07
ALAGOAS,CORURIPE,Mata Atlântica,2017,01,16
ALAGOAS,PILAR,Mata Atlântica,2017,01,16
PERNAMBUCO,PARANATAMA,Caatinga,2017,01,16
ALAGOAS,PASSO DE CAMARAGIBE,Mata Atlântica,2017,01,16
ALAGOAS,MATRIZ DE CAMARAGIBE,Mata Atlântica,2017,01,16
BAHIA,CACHOEIRA,Mata Atlântica,2017,01,16
RIO GRANDE DO NORTE,JARDIM DE ANGICOS,Caatinga,2017,01,16
PERNAMBUCO,ITAPETIM,Caatinga,2017,01,16
PARAÍBA,IMACULADA,Caatinga,2017,01,16
PERNAMBUCO,RIBEIRÃO,Mata Atlântica,2017,01,16
ALAGOAS,PALMEIRA DOS ÍNDIOS,Caatinga,2017,01,16
ALAGOAS,UNIÃO DOS PALMARES,Mata Atlântica,2017,01,16
SERGIPE,PACATUBA,Mata Atlântica,2017,01,16
ALAGOAS,FELIZ DESERTO,Mata Atlântica,2017,01,16
ALAGOAS,PORTO DE PEDRAS,Mata Atlântica,2017,01,16
SERGIPE,JAPOATÃ,Mata Atlântica,2017,01,16
SERGIPE,SANTA LUZIA DO ITANHY,Mata Atlântica,2017,01,18
MATO GROSSO DO SUL,NOVA ANDRADINA,Cerrado,2017,01,18
AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2017,01,18
MATO GROSSO,BARRA DO BUGRES,Amazônia,2017,01,16
MINAS GERAIS,CHAPADA GAÚCHA,Cerrado,2017,01,03
BAHIA,SOUTO SOARES,Caatinga,2017,01,03
PERNAMBUCO,CUSTÓDIA,Caatinga,2017,01,07
PERNAMBUCO,FLORESTA,Caatinga,2017,01,07
PERNAMBUCO,BREJO DA MADRE DE DEUS,Caatinga,2017,01,07
PARAÍBA,SÃO JOSÉ DE ESPINHARAS,Caatinga,2017,01,07
ESPÍRITO SANTO,ÁGUA DOCE DO NORTE,Mata Atlântica,2017,01,07
BAHIA,COCOS,Cerrado,2017,01,07
BAHIA,ITAPÉ,Mata Atlântica,2017,01,07
BAHIA,RIBEIRÃO DO LARGO,Mata Atlântica,2017,01,07
PARÁ,RONDON DO PARÁ,Amazônia,2017,01,03
MINAS GERAIS,SANTA VITÓRIA,Cerrado,2017,01,03
MATO GROSSO,CONFRESA,Amazônia,2017,01,03
GOIÁS,ALTO PARAÍSO DE GOIÁS,Cerrado,2017,01,03
BAHIA,RIACHO DE SANTANA,Cerrado,2017,01,03
BAHIA,MIGUEL CALMON,Caatinga,2017,01,03
