estado,municipio,bioma,ano,mês,dia
MATO GROSSO,JACIARA,Cerrado,2020,08,13
MATO GROSSO,CUIABÁ,Cerrado,2020,08,13
MATO GROSSO,BRASNORTE,Amazônia,2020,08,13
MATO GROSSO,SAPEZAL,Cerrado,2020,08,13
MATO GROSSO,SAPEZAL,Cerrado,2020,08,13
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2020,08,13
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2020,08,13
MATO GROSSO,PONTES E LACERDA,Amazônia,2020,08,13
PARÁ,ÓBIDOS,Amazônia,2020,08,13
AMAZONAS,BARREIRINHA,Amazônia,2020,08,13
AMAZONAS,MAUÉS,Amazônia,2020,08,13
MATO GROSSO,COTRIGUAÇU,Amazônia,2020,08,13
MATO GROSSO,COLNIZA,Amazônia,2020,08,13
MATO GROSSO,JUÍNA,Cerrado,2020,08,13
MATO GROSSO,COMODORO,Cerrado,2020,08,13
RONDÔNIA,VILHENA,Amazônia,2020,08,13
MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,2020,08,13
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2020,08,13
MATO GROSSO,COMODORO,Cerrado,2020,08,13
MATO GROSSO,CONQUISTA D'OESTE,Amazônia,2020,08,13
AMAZONAS,AUTAZES,Amazônia,2020,08,13
AMAZONAS,BORBA,Amazônia,2020,08,13
RONDÔNIA,CUJUBIM,Amazônia,2020,08,13
MATO GROSSO,COMODORO,Amazônia,2020,08,13
MATO GROSSO,NOVA LACERDA,Cerrado,2020,08,13
MATO GROSSO,ARIPUANÃ,Amazônia,2020,08,13
RONDÔNIA,ESPIGÃO D'OESTE,Amazônia,2020,08,13
RONDÔNIA,PIMENTA BUENO,Amazônia,2020,08,13
MATO GROSSO,RONDOLÂNDIA,Amazônia,2020,08,13
MINAS GERAIS,PATROCÍNIO,Cerrado,2020,08,13
GOIÁS,CRISTIANÓPOLIS,Cerrado,2020,08,13
PARÁ,MELGAÇO,Amazônia,2020,08,13
PARÁ,PORTEL,Amazônia,2020,08,13
AMAZONAS,CAREIRO DA VÁRZEA,Amazônia,2020,08,13
AMAZONAS,ITACOATIARA,Amazônia,2020,08,13
MATO GROSSO,CÁCERES,Pantanal,2020,08,13
AMAZONAS,TAPAUÁ,Amazônia,2020,08,13
RONDÔNIA,ITAPUÃ DO OESTE,Amazônia,2020,08,13
RONDÔNIA,CANDEIAS DO JAMARI,Amazônia,2020,08,13
RORAIMA,UIRAMUTÃ,Amazônia,2020,08,13
RORAIMA,PACARAIMA,Amazônia,2020,08,13
AMAZONAS,BERURI,Amazônia,2020,08,13
RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,2020,08,13
MARANHÃO,AFONSO CUNHA,Cerrado,2020,08,13
CEARÁ,IBIAPINA,Caatinga,2020,08,13
CEARÁ,CRUZ,Caatinga,2020,08,13
PIAUÍ,CANTO DO BURITI,Caatinga,2020,08,13
MARANHÃO,PASTOS BONS,Cerrado,2020,08,13
PARAÍBA,COREMAS,Caatinga,2020,08,13
PARAÍBA,CAJAZEIRAS,Caatinga,2020,08,13
RIO GRANDE DO NORTE,RAFAEL FERNANDES,Caatinga,2020,08,13
CEARÁ,ACOPIARA,Caatinga,2020,08,13
MARANHÃO,MIRADOR,Cerrado,2020,08,13
MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Cerrado,2020,08,13
PIAUÍ,PALMEIRAIS,Cerrado,2020,08,13
MARANHÃO,CURURUPU,Amazônia,2020,08,13
MARANHÃO,PARNARAMA,Cerrado,2020,08,13
RIO GRANDE DO NORTE,APODI,Caatinga,2020,08,13
MARANHÃO,BARRA DO CORDA,Cerrado,2020,08,13
MARANHÃO,TIMON,Cerrado,2020,08,13
CEARÁ,IPAPORANGA,Caatinga,2020,08,13
MARANHÃO,PORTO RICO DO MARANHÃO,Amazônia,2020,08,13
MARANHÃO,CAXIAS,Cerrado,2020,08,13
MARANHÃO,CODÓ,Cerrado,2020,08,13
MARANHÃO,ALDEIAS ALTAS,Cerrado,2020,08,13
MARANHÃO,SANTA QUITÉRIA DO MARANHÃO,Cerrado,2020,08,13
MARANHÃO,LORETO,Cerrado,2020,08,13
MINAS GERAIS,SACRAMENTO,Cerrado,2020,08,14
MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2020,08,14
MATO GROSSO,POCONÉ,Pantanal,2020,08,14
MATO GROSSO DO SUL,PORTO MURTINHO,Cerrado,2020,08,14
ACRE,PORTO WALTER,Amazônia,2020,08,14
ACRE,FEIJÓ,Amazônia,2020,08,14
RONDÔNIA,PORTO VELHO,Amazônia,2020,08,14
RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,2020,08,14
ACRE,JORDÃO,Amazônia,2020,08,14
AMAZONAS,LÁBREA,Amazônia,2020,08,14
RONDÔNIA,CHUPINGUAIA,Amazônia,2020,08,14
ACRE,SANTA ROSA DO PURUS,Amazônia,2020,08,14
ACRE,BUJARI,Amazônia,2020,08,14
AMAZONAS,BOCA DO ACRE,Amazônia,2020,08,14
RONDÔNIA,SERINGUEIRAS,Amazônia,2020,08,14
RONDÔNIA,CANDEIAS DO JAMARI,Amazônia,2020,08,14
ACRE,TARAUACÁ,Amazônia,2020,08,14
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2020,08,14
ACRE,RIO BRANCO,Amazônia,2020,08,14
RONDÔNIA,BURITIS,Amazônia,2020,08,14
ACRE,MANOEL URBANO,Amazônia,2020,08,14
ACRE,MARECHAL THAUMATURGO,Amazônia,2020,08,14
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2020,08,14
RONDÔNIA,MACHADINHO D'OESTE,Amazônia,2020,08,14
MATO GROSSO,NOVA MARILÂNDIA,Amazônia,2020,08,14
MATO GROSSO,DIAMANTINO,Amazônia,2020,08,14
MATO GROSSO,COMODORO,Amazônia,2020,08,14
MATO GROSSO,BARÃO DE MELGAÇO,Pantanal,2020,08,14
MATO GROSSO,NOVA LACERDA,Cerrado,2020,08,14
MATO GROSSO,CONQUISTA D'OESTE,Amazônia,2020,08,14
RONDÔNIA,NOVA UNIÃO,Amazônia,2020,08,14
AMAZONAS,HUMAITÁ,Amazônia,2020,08,14
ACRE,XAPURI,Amazônia,2020,08,14
ACRE,CRUZEIRO DO SUL,Amazônia,2020,08,14
ACRE,EPITACIOLÂNDIA,Amazônia,2020,08,14
AMAZONAS,ENVIRA,Amazônia,2020,08,14
ACRE,BRASILÉIA,Amazônia,2020,08,14
ACRE,MÂNCIO LIMA,Amazônia,2020,08,14
AMAZONAS,NOVO ARIPUANÃ,Amazônia,2020,08,14
RONDÔNIA,NOVA MAMORÉ,Amazônia,2020,08,14
AMAZONAS,IPIXUNA,Amazônia,2020,08,14
AMAZONAS,APUÍ,Amazônia,2020,08,14
AMAZONAS,GUAJARÁ,Amazônia,2020,08,14
ACRE,PLÁCIDO DE CASTRO,Amazônia,2020,08,14
ACRE,SENADOR GUIOMARD,Amazônia,2020,08,14
RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,2020,08,14
AMAZONAS,COARI,Amazônia,2020,08,14
AMAZONAS,TEFÉ,Amazônia,2020,08,14
RONDÔNIA,MONTE NEGRO,Amazônia,2020,08,14
AMAZONAS,CAREIRO,Amazônia,2020,08,14
AMAZONAS,CARAUARI,Amazônia,2020,08,14
AMAZONAS,ALVARÃES,Amazônia,2020,08,14
AMAZONAS,CAAPIRANGA,Amazônia,2020,08,14
AMAZONAS,UARINI,Amazônia,2020,08,14
MATO GROSSO,CÁCERES,Pantanal,2020,08,14
SÃO PAULO,NOVAIS,Mata Atlântica,2020,08,14
SÃO PAULO,MONTE AZUL PAULISTA,Mata Atlântica,2020,08,14
TOCANTINS,LUZINÓPOLIS,Cerrado,2020,08,14
MATO GROSSO,CAMPINÁPOLIS,Cerrado,2020,08,14
MARANHÃO,ALTO PARNAÍBA,Cerrado,2020,08,14
MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,2020,08,14
TOCANTINS,TOCANTÍNIA,Cerrado,2020,08,14
MATO GROSSO,NOVO MUNDO,Amazônia,2020,08,14
PARÁ,SÃO FÉLIX DO XINGU,Amazônia,2020,08,14
TOCANTINS,PIUM,Cerrado,2020,08,14
TOCANTINS,MARIANÓPOLIS DO TOCANTINS,Cerrado,2020,08,14
TOCANTINS,ABREULÂNDIA,Cerrado,2020,08,14
PARÁ,ALTAMIRA,Amazônia,2020,08,14
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2020,08,14
MARANHÃO,BOM JARDIM,Amazônia,2020,08,14
PARÁ,PORTEL,Amazônia,2020,08,14
MATO GROSSO,PARANATINGA,Cerrado,2020,08,14
PARÁ,BREVES,Amazônia,2020,08,14
PARÁ,ÓBIDOS,Amazônia,2020,08,14
PARÁ,ITAITUBA,Amazônia,2020,08,14
MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,2020,08,14
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2020,08,14
MINAS GERAIS,VERDELÂNDIA,Cerrado,2020,08,14
BAHIA,COCOS,Cerrado,2020,08,14
PARÁ,CONCEIÇÃO DO ARAGUAIA,Amazônia,2020,08,14
SÃO PAULO,SÃO JOSÉ DOS CAMPOS,Mata Atlântica,2020,08,14
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2020,08,14
TOCANTINS,MATEIROS,Cerrado,2020,08,14
GOIÁS,SÃO JOÃO D'ALIANÇA,Cerrado,2020,08,14
MATO GROSSO DO SUL,ALCINÓPOLIS,Cerrado,2020,08,14
PARÁ,NOVO PROGRESSO,Amazônia,2020,08,14
SÃO PAULO,TAUBATÉ,Mata Atlântica,2020,08,14
PARÁ,REDENÇÃO,Amazônia,2020,08,14
TOCANTINS,COLINAS DO TOCANTINS,Cerrado,2020,08,14
TOCANTINS,PALMEIRANTE,Cerrado,2020,08,14
TOCANTINS,PARAÍSO DO TOCANTINS,Cerrado,2020,08,14
PARÁ,ACARÁ,Amazônia,2020,08,14
SÃO PAULO,GUARATINGUETÁ,Mata Atlântica,2020,08,14
SÃO PAULO,CUNHA,Mata Atlântica,2020,08,14
PARÁ,ÁGUA AZUL DO NORTE,Amazônia,2020,08,14
SÃO PAULO,POTIM,Mata Atlântica,2020,08,14
SÃO PAULO,BANANAL,Mata Atlântica,2020,08,14
PARÁ,BARCARENA,Amazônia,2020,08,14
PARÁ,CURRALINHO,Amazônia,2020,08,14
MARANHÃO,BALSAS,Cerrado,2020,08,14
MATO GROSSO,UNIÃO DO SUL,Amazônia,2020,08,14
PARÁ,MOJU,Amazônia,2020,08,14
RIO DE JANEIRO,PARACAMBI,Mata Atlântica,2020,08,14
PARÁ,PARAGOMINAS,Amazônia,2020,08,14
PARÁ,TOMÉ-AÇU,Amazônia,2020,08,14
RIO DE JANEIRO,SEROPÉDICA,Mata Atlântica,2020,08,14
TOCANTINS,ARAGUACEMA,Cerrado,2020,08,14
RIO DE JANEIRO,SAQUAREMA,Mata Atlântica,2020,08,14
MARANHÃO,CAROLINA,Cerrado,2020,08,14
RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlântica,2020,08,14
RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlântica,2020,08,14
PARÁ,TAILÂNDIA,Amazônia,2020,08,14
MARANHÃO,RIACHÃO,Cerrado,2020,08,14
PARÁ,FLORESTA DO ARAGUAIA,Amazônia,2020,08,14
MARANHÃO,PASTOS BONS,Cerrado,2020,08,14
ALAGOAS,MACEIÓ,Mata Atlântica,2020,08,14
BAHIA,XIQUE-XIQUE,Cerrado,2020,08,14
MARANHÃO,LORETO,Cerrado,2020,08,14
TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,2020,08,14
BAHIA,FORMOSA DO RIO PRETO,Cerrado,2020,08,14
BAHIA,SÃO DESIDÉRIO,Cerrado,2020,08,14
MINAS GERAIS,PEDRAS DE MARIA DA CRUZ,Cerrado,2020,08,14
PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia,2020,08,14
TOCANTINS,BABAÇULÂNDIA,Cerrado,2020,08,14
MINAS GERAIS,RIACHINHO,Cerrado,2020,08,14
MINAS GERAIS,URUANA DE MINAS,Cerrado,2020,08,14
MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,2020,08,14
MINAS GERAIS,UNAÍ,Cerrado,2020,08,14
TOCANTINS,CENTENÁRIO,Cerrado,2020,08,14
GOIÁS,CABECEIRAS,Cerrado,2020,08,14
PARÁ,OEIRAS DO PARÁ,Amazônia,2020,08,14
PARÁ,MEDICILÂNDIA,Amazônia,2020,08,14
TOCANTINS,ARAGUAÍNA,Cerrado,2020,08,14
PARÁ,BUJARU,Amazônia,2020,08,14
TOCANTINS,IPUEIRAS,Cerrado,2020,08,14
TOCANTINS,RIO DOS BOIS,Cerrado,2020,08,14
MARANHÃO,ITAPECURU MIRIM,Cerrado,2020,08,14
PARÁ,XINGUARA,Amazônia,2020,08,14
SÃO PAULO,SÃO CARLOS,Cerrado,2020,08,14
MINAS GERAIS,AUGUSTO DE LIMA,Cerrado,2020,08,14
MINAS GERAIS,JOÃO PINHEIRO,Cerrado,2020,08,14
MINAS GERAIS,LASSANCE,Cerrado,2020,08,14
MATO GROSSO,SANTO ANTÔNIO DO LESTE,Cerrado,2020,08,14
MINAS GERAIS,LAGOA GRANDE,Cerrado,2020,08,14
MATO GROSSO DO SUL,CASSILÂNDIA,Cerrado,2020,08,14
MINAS GERAIS,LAGOA DOS PATOS,Cerrado,2020,08,14
GOIÁS,CRISTALINA,Cerrado,2020,08,14
MATO GROSSO,CONFRESA,Amazônia,2020,08,14
ESPÍRITO SANTO,MARATAÍZES,Mata Atlântica,2020,08,14
ESPÍRITO SANTO,MUNIZ FREIRE,Mata Atlântica,2020,08,14
ESPÍRITO SANTO,RIO BANANAL,Mata Atlântica,2020,08,14
SÃO PAULO,INÚBIA PAULISTA,Mata Atlântica,2020,08,14
SÃO PAULO,PROMISSÃO,Mata Atlântica,2020,08,14
SÃO PAULO,JOSÉ BONIFÁCIO,Mata Atlântica,2020,08,14
MATO GROSSO,ARAGUAIANA,Cerrado,2020,08,14
SÃO PAULO,NHANDEARA,Mata Atlântica,2020,08,14
RIO DE JANEIRO,PINHEIRAL,Mata Atlântica,2020,08,14
TOCANTINS,TOCANTINÓPOLIS,Cerrado,2020,08,14
RIO DE JANEIRO,ITATIAIA,Mata Atlântica,2020,08,14
RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlântica,2020,08,14
RIO DE JANEIRO,BARRA DO PIRAÍ,Mata Atlântica,2020,08,14
RIO DE JANEIRO,RESENDE,Mata Atlântica,2020,08,14
RIO DE JANEIRO,BOM JARDIM,Mata Atlântica,2020,08,14
MINAS GERAIS,CONCEIÇÃO DO RIO VERDE,Mata Atlântica,2020,08,14
PARÁ,MELGAÇO,Amazônia,2020,08,14
MINAS GERAIS,LIMA DUARTE,Mata Atlântica,2020,08,14
MINAS GERAIS,ELÓI MENDES,Mata Atlântica,2020,08,14
MINAS GERAIS,ALFENAS,Mata Atlântica,2020,08,14
MINAS GERAIS,NEPOMUCENO,Mata Atlântica,2020,08,14
MINAS GERAIS,CAMPO DO MEIO,Mata Atlântica,2020,08,14
MINAS GERAIS,UBÁ,Mata Atlântica,2020,08,14
MINAS GERAIS,PORTO FIRME,Mata Atlântica,2020,08,14
MINAS GERAIS,PIRANGA,Mata Atlântica,2020,08,14
MINAS GERAIS,FORMIGA,Mata Atlântica,2020,08,14
MINAS GERAIS,ITATIAIUÇU,Mata Atlântica,2020,08,14
MINAS GERAIS,SANTO ANTÔNIO DO MONTE,Mata Atlântica,2020,08,14
SÃO PAULO,MAIRIPORÃ,Mata Atlântica,2020,08,14
SÃO PAULO,ATIBAIA,Mata Atlântica,2020,08,14
SÃO PAULO,BRAGANÇA PAULISTA,Mata Atlântica,2020,08,14
SÃO PAULO,MORUNGABA,Mata Atlântica,2020,08,14
SÃO PAULO,RIO CLARO,Mata Atlântica,2020,08,14
SÃO PAULO,SANTA ADÉLIA,Mata Atlântica,2020,08,14
MARANHÃO,FERNANDO FALCÃO,Cerrado,2020,08,14
SÃO PAULO,MONTE ALTO,Mata Atlântica,2020,08,14
SÃO PAULO,TAIAÇU,Mata Atlântica,2020,08,14
PARÁ,PLACAS,Amazônia,2020,08,14
PARÁ,RONDON DO PARÁ,Amazônia,2020,08,14
GOIÁS,FLORES DE GOIÁS,Cerrado,2020,08,14
PARÁ,PARAUAPEBAS,Amazônia,2020,08,14
PARÁ,RURÓPOLIS,Amazônia,2020,08,14
PARÁ,ABAETETUBA,Amazônia,2020,08,14
TOCANTINS,ITAGUATINS,Cerrado,2020,08,14
MARANHÃO,GRAJAÚ,Cerrado,2020,08,14
TOCANTINS,MATEIROS,Cerrado,2020,08,14
MARANHÃO,MIRADOR,Cerrado,2020,08,14
MARANHÃO,MONÇÃO,Amazônia,2020,08,14
MARANHÃO,SUCUPIRA DO NORTE,Cerrado,2020,08,14
TOCANTINS,CASEARA,Cerrado,2020,08,14
PARÁ,IGARAPÉ-MIRI,Amazônia,2020,08,14
PIAUÍ,URUÇUÍ,Cerrado,2020,08,14
TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,2020,08,14
PARÁ,CANAÃ DOS CARAJÁS,Amazônia,2020,08,14
PARÁ,BAGRE,Amazônia,2020,08,14
MINAS GERAIS,PRATINHA,Cerrado,2020,08,14
MINAS GERAIS,PEDRINÓPOLIS,Cerrado,2020,08,14
MINAS GERAIS,UBERLÂNDIA,Cerrado,2020,08,14
MINAS GERAIS,SANTANA DE PIRAPAMA,Cerrado,2020,08,14
